#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
498,10,0.985,26,0.005,27,0.004,29,0.002,97,0.002
499,128,0.469,197,0.231,13,0.053,126,0.044,44,0.023
501,10,0.982,26,0.008,57,0.003,58,0.001,27,0.001
503,10,0.998,57,0.001,26,0.000,58,0.000,109,0.000
506,10,0.999,26,0.000,29,0.000,30,0.000,27,0.000
508,10,0.998,26,0.000,12,0.000,139,0.000,24,0.000
509,10,0.989,26,0.004,27,0.002,29,0.001,4,0.001
510,10,0.997,26,0.001,109,0.001,29,0.001,27,0.000
512,10,0.994,109,0.003,27,0.001,29,0.001,26,0.001
513,10,0.998,26,0.001,109,0.001,13,0.000,12,0.000
514,11,0.287,26,0.193,128,0.111,13,0.054,189,0.032
516,10,0.999,26,0.000,29,0.000,24,0.000,109,0.000
517,10,0.997,26,0.001,96,0.000,29,0.000,12,0.000
519,10,0.999,26,0.000,24,0.000,29,0.000,12,0.000
521,10,0.999,26,0.000,12,0.000,27,0.000,29,0.000
522,10,0.741,26,0.135,30,0.062,13,0.044,29,0.006
525,10,0.994,12,0.002,109,0.001,139,0.001,27,0.001
526,109,0.514,10,0.459,97,0.008,139,0.005,96,0.002
528,10,0.997,26,0.001,30,0.000,24,0.000,29,0.000
532,10,1.000,26,0.000,24,0.000,57,0.000,109,0.000
534,10,0.984,26,0.004,13,0.004,57,0.001,12,0.001
536,10,0.990,109,0.005,12,0.000,24,0.000,97,0.000
538,10,0.921,109,0.076,12,0.001,27,0.000,97,0.000
540,10,0.998,24,0.000,57,0.000,109,0.000,27,0.000
543,10,0.998,26,0.002,29,0.000,30,0.000,13,0.000
546,27,0.827,29,0.059,9,0.054,26,0.043,30,0.015
548,11,0.997,9,0.002,128,0.001,26,0.000,29,0.000
550,11,0.802,26,0.103,9,0.043,29,0.028,27,0.014
551,27,0.387,93,0.253,142,0.128,19,0.083,9,0.066
553,27,0.844,9,0.098,29,0.022,30,0.020,49,0.005
556,27,0.479,29,0.242,11,0.153,26,0.071,9,0.045
558,11,1.000,26,0.000,9,0.000,49,0.000,29,0.000
560,11,0.698,97,0.101,151,0.046,21,0.030,156,0.024
563,9,0.957,11,0.015,27,0.011,49,0.007,26,0.005
565,11,0.996,49,0.003,9,0.000,29,0.000,30,0.000
567,13,0.351,4,0.218,108,0.081,11,0.059,187,0.029
569,11,0.998,128,0.001,49,0.000,194,0.000,36,0.000
571,30,0.503,11,0.267,49,0.096,29,0.081,26,0.013
572,11,1.000,199,0.000,49,0.000,9,0.000,26,0.000
573,11,0.973,54,0.007,49,0.004,137,0.002,199,0.002
578,11,0.962,187,0.013,128,0.011,9,0.007,49,0.001
579,27,0.640,9,0.160,29,0.070,11,0.029,26,0.028
580,11,0.941,128,0.024,49,0.009,30,0.007,149,0.003
582,9,0.958,11,0.022,29,0.014,27,0.004,30,0.001
583,30,0.986,27,0.011,4,0.001,49,0.001,29,0.000
584,11,0.943,9,0.039,27,0.011,193,0.002,49,0.001
585,4,0.372,108,0.329,128,0.058,13,0.044,107,0.038
586,11,0.998,49,0.000,199,0.000,56,0.000,26,0.000
589,11,0.999,199,0.001,128,0.000,9,0.000,26,0.000
590,49,0.903,134,0.061,25,0.013,9,0.013,87,0.003
592,11,0.947,128,0.012,76,0.007,56,0.005,171,0.005
594,9,0.741,49,0.102,134,0.085,26,0.044,27,0.014
597,11,0.752,26,0.219,4,0.015,49,0.004,31,0.003
602,11,0.600,27,0.136,26,0.070,148,0.056,9,0.042
603,11,0.724,26,0.134,29,0.057,4,0.013,27,0.012
604,12,0.996,13,0.002,10,0.001,139,0.001,47,0.000
608,12,0.998,139,0.001,47,0.000,96,0.000,13,0.000
609,12,0.998,10,0.001,13,0.000,96,0.000,24,0.000
610,12,0.999,139,0.000,96,0.000,42,0.000,47,0.000
615,12,0.998,167,0.001,10,0.001,139,0.000,13,0.000
616,12,0.999,42,0.000,139,0.000,161,0.000,96,0.000
618,12,0.576,167,0.190,88,0.050,55,0.024,166,0.023
622,17,0.175,13,0.167,12,0.115,44,0.074,10,0.073
623,12,0.998,96,0.001,161,0.000,42,0.000,167,0.000
624,12,0.997,167,0.001,139,0.000,42,0.000,96,0.000
627,12,0.996,161,0.001,42,0.001,167,0.000,139,0.000
632,13,0.253,24,0.219,143,0.090,44,0.077,12,0.076
634,12,0.999,139,0.000,96,0.000,10,0.000,13,0.000
637,12,0.998,42,0.000,96,0.000,139,0.000,167,0.000
638,12,0.990,191,0.002,96,0.002,139,0.001,13,0.001
640,12,0.997,96,0.002,161,0.000,47,0.000,55,0.000
643,12,0.996,13,0.002,42,0.001,189,0.000,10,0.000
644,12,0.999,13,0.000,96,0.000,10,0.000,42,0.000
646,12,0.999,42,0.001,96,0.000,139,0.000,10,0.000
649,12,0.998,139,0.001,96,0.000,13,0.000,47,0.000
650,12,0.988,13,0.006,10,0.005,42,0.000,167,0.000
651,12,0.958,10,0.037,13,0.002,96,0.001,139,0.000
654,12,0.999,42,0.000,10,0.000,96,0.000,167,0.000
656,12,0.999,167,0.000,139,0.000,47,0.000,96,0.000
658,12,0.999,96,0.001,42,0.000,139,0.000,47,0.000
659,12,0.998,139,0.001,167,0.000,47,0.000,96,0.000
661,13,0.996,137,0.002,48,0.000,12,0.000,108,0.000
664,135,0.262,186,0.111,126,0.100,137,0.064,41,0.046
665,13,0.998,108,0.001,191,0.000,57,0.000,160,0.000
673,13,0.968,108,0.009,79,0.005,111,0.003,138,0.003
674,13,0.994,122,0.001,137,0.001,34,0.000,12,0.000
675,13,0.604,93,0.083,79,0.047,98,0.040,80,0.029
676,13,0.995,108,0.004,44,0.000,2,0.000,4,0.000
679,13,0.894,108,0.100,128,0.003,44,0.001,137,0.000
681,13,0.980,108,0.012,79,0.001,80,0.001,40,0.001
683,13,0.989,108,0.002,137,0.002,191,0.001,188,0.001
684,13,0.990,108,0.006,57,0.001,80,0.000,81,0.000
686,13,0.998,81,0.000,108,0.000,48,0.000,192,0.000
687,13,0.993,81,0.002,190,0.001,166,0.000,114,0.000
688,13,0.996,108,0.002,114,0.000,192,0.000,81,0.000
689,13,0.966,93,0.015,41,0.003,112,0.001,108,0.001
692,12,0.180,4,0.105,32,0.105,26,0.093,96,0.089
695,13,0.986,191,0.004,108,0.003,89,0.001,106,0.001
696,57,0.653,81,0.223,192,0.075,13,0.016,98,0.009
697,13,0.996,108,0.002,58,0.000,89,0.000,57,0.000
698,13,0.990,137,0.006,108,0.002,81,0.001,192,0.000
700,13,1.000,192,0.000,108,0.000,191,0.000,160,0.000
703,13,0.992,160,0.002,108,0.001,89,0.000,114,0.000
704,13,0.991,108,0.008,191,0.000,57,0.000,160,0.000
705,13,1.000,12,0.000,108,0.000,191,0.000,137,0.000
707,13,0.762,108,0.229,81,0.001,114,0.001,79,0.001
708,13,0.918,10,0.023,26,0.012,30,0.008,108,0.008
709,13,0.983,108,0.004,191,0.002,160,0.001,93,0.001
711,13,0.999,108,0.001,93,0.000,160,0.000,112,0.000
714,13,0.998,192,0.000,10,0.000,128,0.000,137,0.000
718,13,0.997,93,0.001,108,0.001,44,0.000,2,0.000
721,14,0.988,134,0.010,54,0.001,15,0.000,70,0.000
723,14,0.750,54,0.230,134,0.007,15,0.005,49,0.001
724,14,0.998,54,0.002,15,0.000,134,0.000,16,0.000
726,14,0.872,15,0.076,54,0.040,164,0.005,16,0.001
728,14,0.999,54,0.001,15,0.000,134,0.000,16,0.000
731,14,0.968,134,0.031,49,0.000,54,0.000,9,0.000
737,14,0.859,54,0.075,15,0.026,74,0.007,138,0.006
738,54,0.809,14,0.188,15,0.002,175,0.000,164,0.000
739,14,0.997,134,0.002,54,0.000,15,0.000,49,0.000
742,14,0.995,54,0.004,15,0.000,134,0.000,16,0.000
743,14,0.994,54,0.003,15,0.002,27,0.000,9,0.000
745,14,0.996,15,0.003,134,0.001,54,0.001,16,0.000
749,14,0.992,54,0.007,15,0.000,134,0.000,16,0.000
750,14,0.947,54,0.047,15,0.004,134,0.000,16,0.000
752,14,0.980,54,0.018,15,0.001,134,0.000,16,0.000
753,14,0.995,134,0.002,54,0.001,15,0.001,70,0.000
757,14,0.972,134,0.026,49,0.001,54,0.001,15,0.000
759,14,0.966,54,0.030,15,0.003,164,0.000,76,0.000
761,14,0.767,54,0.169,15,0.061,16,0.001,164,0.001
763,14,0.915,134,0.038,49,0.035,15,0.003,54,0.003
764,14,0.998,54,0.001,15,0.001,134,0.000,16,0.000
765,14,0.998,54,0.001,134,0.000,15,0.000,16,0.000
766,14,0.998,54,0.001,15,0.000,134,0.000,16,0.000
767,14,0.891,54,0.107,15,0.001,16,0.000,175,0.000
771,14,0.835,54,0.144,15,0.016,16,0.004,134,0.001
772,14,0.999,15,0.001,54,0.000,16,0.000,134,0.000
773,14,0.972,54,0.022,15,0.004,164,0.000,175,0.000
774,14,0.946,54,0.051,15,0.002,16,0.000,164,0.000
777,14,0.999,54,0.001,15,0.000,164,0.000,175,0.000
779,14,0.996,54,0.004,15,0.000,134,0.000,175,0.000
783,15,0.997,14,0.002,164,0.000,54,0.000,95,0.000
785,15,0.928,73,0.050,54,0.009,56,0.004,74,0.002
786,15,0.997,47,0.001,158,0.001,56,0.000,95,0.000
787,15,0.809,158,0.125,56,0.029,157,0.008,21,0.005
795,15,1.000,54,0.000,164,0.000,74,0.000,14,0.000
796,15,0.998,164,0.001,138,0.000,14,0.000,54,0.000
797,15,0.999,14,0.000,47,0.000,54,0.000,164,0.000
799,15,0.988,73,0.006,54,0.003,137,0.000,74,0.000
800,15,0.808,54,0.145,164,0.044,14,0.003,43,0.000
802,15,0.508,164,0.327,54,0.078,74,0.052,160,0.013
803,15,0.999,164,0.000,14,0.000,54,0.000,158,0.000
804,15,0.989,54,0.004,73,0.003,164,0.001,14,0.001
805,95,0.506,15,0.189,158,0.092,56,0.074,165,0.043
808,15,0.998,158,0.000,164,0.000,14,0.000,138,0.000
809,15,1.000,14,0.000,75,0.000,73,0.000,164,0.000
811,15,0.999,54,0.000,164,0.000,14,0.000,56,0.000
815,54,0.513,14,0.458,15,0.020,74,0.004,164,0.001
817,15,1.000,158,0.000,14,0.000,95,0.000,98,0.000
820,15,0.998,54,0.001,164,0.000,14,0.000,158,0.000
821,15,0.985,54,0.002,137,0.002,157,0.002,21,0.001
824,138,0.704,137,0.136,136,0.065,15,0.056,21,0.011
825,15,0.998,138,0.000,73,0.000,164,0.000,75,0.000
826,15,0.977,164,0.015,73,0.006,74,0.001,54,0.001
827,15,0.999,54,0.000,164,0.000,158,0.000,14,0.000
830,15,0.993,164,0.004,73,0.001,74,0.001,54,0.000
831,15,0.973,14,0.011,54,0.010,16,0.002,156,0.000
832,15,0.980,158,0.011,56,0.003,157,0.001,152,0.001
837,15,0.990,14,0.003,54,0.002,95,0.001,158,0.001
838,16,0.999,139,0.000,140,0.000,182,0.000,17,0.000
839,16,0.992,139,0.001,140,0.001,172,0.000,17,0.000
840,16,1.000,139,0.000,54,0.000,170,0.000,15,0.000
842,16,0.996,139,0.001,140,0.000,70,0.000,42,0.000
844,16,0.996,172,0.003,170,0.001,139,0.000,42,0.000
846,16,0.998,139,0.000,140,0.000,70,0.000,172,0.000
847,16,0.988,139,0.003,140,0.001,172,0.001,17,0.000
848,16,0.997,139,0.001,140,0.000,182,0.000,172,0.000
849,156,0.208,171,0.148,56,0.145,157,0.120,43,0.084
850,16,0.998,170,0.001,54,0.001,172,0.000,136,0.000
851,16,0.999,139,0.000,54,0.000,136,0.000,170,0.000
852,16,0.999,136,0.000,54,0.000,139,0.000,170,0.000
854,16,0.995,139,0.001,140,0.000,70,0.000,17,0.000
858,16,0.913,70,0.050,134,0.023,14,0.006,75,0.002
866,16,0.994,139,0.001,140,0.000,14,0.000,172,0.000
868,16,0.999,14,0.000,140,0.000,139,0.000,54,0.000
869,16,0.996,139,0.001,70,0.000,140,0.000,172,0.000
876,16,0.972,134,0.018,70,0.003,14,0.001,75,0.001
878,16,0.996,14,0.003,140,0.000,139,0.000,54,0.000
880,16,0.999,140,0.000,139,0.000,95,0.000,70,0.000
882,16,0.437,140,0.422,182,0.085,173,0.016,17,0.014
883,16,0.996,139,0.001,70,0.000,140,0.000,42,0.000
885,16,0.995,139,0.001,140,0.001,172,0.000,182,0.000
886,16,0.999,139,0.000,136,0.000,54,0.000,14,0.000
887,16,0.997,15,0.002,54,0.001,14,0.000,139,0.000
890,16,0.996,139,0.001,140,0.000,42,0.000,70,0.000
892,172,0.464,16,0.241,153,0.079,173,0.074,170,0.038
893,16,0.999,139,0.000,42,0.000,95,0.000,136,0.000
896,17,0.996,140,0.003,35,0.001,42,0.000,191,0.000
897,17,0.913,161,0.074,42,0.010,167,0.001,136,0.000
899,17,0.973,35,0.021,140,0.003,56,0.001,42,0.000
901,17,0.999,35,0.000,42,0.000,161,0.000,140,0.000
903,17,0.990,136,0.002,42,0.002,35,0.001,140,0.001
904,17,0.995,35,0.002,42,0.002,140,0.000,29,0.000
905,17,0.999,55,0.000,186,0.000,168,0.000,185,0.000
908,17,0.985,42,0.007,161,0.004,139,0.001,95,0.000
909,161,0.950,168,0.019,167,0.007,17,0.006,96,0.004
911,17,0.999,140,0.000,55,0.000,139,0.000,96,0.000
913,17,0.995,42,0.003,35,0.000,161,0.000,56,0.000
914,17,0.994,35,0.004,140,0.001,42,0.000,55,0.000
915,17,0.986,35,0.005,137,0.004,48,0.001,136,0.001
919,17,0.893,42,0.071,161,0.015,176,0.004,168,0.003
921,173,0.758,179,0.079,17,0.055,197,0.031,119,0.028
924,17,0.882,42,0.050,139,0.030,12,0.015,167,0.007
930,17,0.961,42,0.016,186,0.004,161,0.004,55,0.001
