#mod db: cub_bby
#run db: cub_bby_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
185,4,0.999,27,0.000,30,0.000,107,0.000,26,0.000
186,4,0.982,128,0.009,30,0.006,27,0.001,150,0.001
190,4,0.995,29,0.002,107,0.001,30,0.001,27,0.001
191,4,0.994,30,0.002,13,0.002,27,0.001,26,0.000
192,4,0.999,27,0.001,30,0.000,13,0.000,26,0.000
193,4,0.995,27,0.003,30,0.002,29,0.000,107,0.000
198,4,0.996,27,0.002,128,0.000,107,0.000,54,0.000
199,4,1.000,30,0.000,27,0.000,107,0.000,108,0.000
200,4,1.000,27,0.000,32,0.000,30,0.000,13,0.000
201,4,0.999,27,0.001,30,0.000,107,0.000,29,0.000
205,4,0.996,30,0.002,107,0.001,108,0.001,29,0.000
207,4,0.982,27,0.012,30,0.004,26,0.001,107,0.000
208,4,1.000,27,0.000,13,0.000,52,0.000,187,0.000
210,4,0.972,30,0.017,27,0.005,108,0.002,9,0.001
211,4,1.000,27,0.000,30,0.000,13,0.000,26,0.000
212,4,0.985,27,0.011,32,0.001,187,0.001,26,0.000
214,4,0.997,27,0.001,30,0.000,32,0.000,13,0.000
217,4,0.998,30,0.000,107,0.000,27,0.000,110,0.000
219,4,0.997,108,0.001,107,0.000,30,0.000,27,0.000
223,30,0.328,4,0.313,107,0.182,29,0.134,108,0.040
226,4,0.999,107,0.000,30,0.000,27,0.000,108,0.000
229,4,0.997,27,0.002,30,0.000,187,0.000,108,0.000
231,4,0.860,30,0.086,107,0.038,29,0.010,108,0.002
233,4,0.991,107,0.004,27,0.001,30,0.001,128,0.001
234,4,0.997,27,0.001,30,0.000,29,0.000,107,0.000
236,4,0.947,30,0.037,108,0.005,107,0.004,27,0.003
237,4,0.998,27,0.001,108,0.000,26,0.000,107,0.000
239,5,0.999,24,0.001,7,0.000,58,0.000,185,0.000
240,5,0.999,7,0.000,24,0.000,58,0.000,185,0.000
244,8,0.240,50,0.222,9,0.107,3,0.105,86,0.064
246,5,0.973,10,0.005,106,0.004,167,0.004,7,0.002
251,5,1.000,7,0.000,24,0.000,134,0.000,58,0.000
252,5,0.894,7,0.078,34,0.003,185,0.002,134,0.002
255,5,0.996,58,0.001,7,0.001,10,0.000,185,0.000
259,5,0.999,24,0.000,58,0.000,7,0.000,134,0.000
260,5,0.999,7,0.001,24,0.000,58,0.000,10,0.000
265,5,0.997,7,0.003,58,0.000,8,0.000,34,0.000
271,5,0.939,58,0.029,8,0.008,26,0.008,7,0.005
277,5,0.995,7,0.001,185,0.001,24,0.000,166,0.000
279,5,0.978,7,0.021,58,0.000,6,0.000,134,0.000
282,5,0.995,7,0.004,8,0.000,132,0.000,24,0.000
286,6,0.999,7,0.001,187,0.000,150,0.000,67,0.000
292,6,0.999,7,0.000,187,0.000,150,0.000,40,0.000
298,6,0.987,7,0.006,187,0.002,58,0.001,122,0.000
300,6,0.998,187,0.001,7,0.001,150,0.000,190,0.000
304,6,0.925,7,0.028,120,0.016,187,0.006,128,0.004
308,6,0.998,187,0.000,7,0.000,128,0.000,40,0.000
309,6,0.999,7,0.000,150,0.000,159,0.000,81,0.000
311,58,0.462,108,0.291,8,0.089,89,0.070,187,0.039
312,6,0.983,9,0.010,7,0.004,58,0.002,27,0.001
314,6,1.000,187,0.000,7,0.000,150,0.000,40,0.000
315,6,0.992,7,0.005,187,0.002,40,0.000,92,0.000
325,7,0.998,58,0.001,5,0.000,6,0.000,65,0.000
329,7,0.996,5,0.002,58,0.001,6,0.000,108,0.000
330,7,1.000,5,0.000,6,0.000,58,0.000,26,0.000
337,7,0.961,6,0.036,5,0.002,58,0.000,65,0.000
340,7,0.990,5,0.008,6,0.000,93,0.000,58,0.000
343,7,0.991,5,0.008,58,0.000,6,0.000,160,0.000
344,7,0.885,6,0.112,187,0.002,5,0.000,58,0.000
346,7,0.988,108,0.005,5,0.004,58,0.001,106,0.001
348,7,0.996,5,0.001,6,0.000,58,0.000,106,0.000
350,7,0.989,5,0.010,58,0.000,34,0.000,26,0.000
351,7,0.998,6,0.001,58,0.000,5,0.000,106,0.000
352,7,0.988,5,0.006,58,0.002,6,0.001,61,0.000
354,8,0.544,7,0.422,5,0.010,58,0.009,45,0.004
356,7,0.994,58,0.002,8,0.002,5,0.001,6,0.000
357,7,0.995,5,0.004,6,0.001,8,0.000,58,0.000
360,7,0.992,6,0.004,5,0.002,58,0.001,8,0.000
363,7,0.965,6,0.026,5,0.003,8,0.001,137,0.001
365,7,0.978,5,0.010,6,0.004,58,0.002,34,0.001
369,7,0.998,5,0.002,58,0.000,6,0.000,8,0.000
370,7,0.999,5,0.001,58,0.000,6,0.000,72,0.000
371,7,0.999,5,0.001,58,0.000,106,0.000,6,0.000
372,7,0.986,5,0.011,58,0.001,8,0.001,51,0.000
373,7,0.986,8,0.005,5,0.004,6,0.002,58,0.000
381,8,0.746,187,0.115,128,0.028,27,0.019,6,0.014
382,8,0.951,72,0.026,1,0.008,23,0.007,86,0.006
383,8,0.996,1,0.001,72,0.000,86,0.000,5,0.000
384,128,0.169,7,0.153,6,0.109,4,0.083,5,0.074
386,50,0.880,8,0.052,58,0.016,25,0.012,142,0.008
387,5,0.581,8,0.368,7,0.014,58,0.005,61,0.004
389,8,0.999,23,0.001,58,0.000,1,0.000,27,0.000
391,8,0.989,58,0.006,23,0.003,142,0.001,1,0.000
394,8,0.994,58,0.002,5,0.002,23,0.001,1,0.000
405,8,0.991,58,0.003,23,0.003,86,0.001,1,0.001
407,8,0.953,58,0.014,5,0.010,23,0.007,86,0.004
408,8,0.947,58,0.020,23,0.010,9,0.006,29,0.003
410,89,0.574,8,0.361,58,0.022,7,0.007,72,0.007
412,8,0.911,5,0.078,58,0.004,7,0.002,27,0.001
419,8,0.983,29,0.003,5,0.003,184,0.002,58,0.001
420,8,0.812,23,0.092,7,0.039,58,0.030,5,0.007
422,8,1.000,58,0.000,86,0.000,23,0.000,184,0.000
424,8,0.985,23,0.009,58,0.002,5,0.002,25,0.000
425,9,0.760,27,0.185,30,0.013,6,0.011,49,0.009
430,9,0.983,27,0.015,11,0.001,19,0.001,29,0.001
434,9,0.559,29,0.101,27,0.078,142,0.077,49,0.060
435,9,0.984,27,0.012,26,0.001,134,0.001,49,0.001
438,49,0.659,188,0.095,74,0.033,107,0.033,82,0.029
439,30,0.773,9,0.166,27,0.041,29,0.006,107,0.002
440,9,0.476,11,0.307,19,0.061,5,0.033,91,0.031
442,49,0.910,134,0.054,9,0.014,70,0.012,30,0.001
443,9,0.957,134,0.021,27,0.008,49,0.005,14,0.005
445,9,0.798,27,0.187,29,0.006,30,0.004,49,0.003
447,9,0.550,11,0.323,49,0.019,103,0.015,27,0.013
448,27,0.357,9,0.288,49,0.156,30,0.116,29,0.031
449,9,0.999,11,0.001,27,0.000,29,0.000,30,0.000
450,9,0.996,11,0.002,58,0.001,27,0.001,30,0.000
451,9,0.619,29,0.316,27,0.044,30,0.013,142,0.003
453,9,0.966,27,0.026,26,0.003,30,0.001,11,0.001
454,30,0.326,27,0.289,49,0.210,9,0.105,58,0.018
455,29,0.901,11,0.066,49,0.017,142,0.005,107,0.004
457,9,0.901,134,0.032,49,0.031,142,0.005,138,0.004
458,9,0.930,27,0.065,49,0.001,11,0.001,26,0.001
459,9,0.771,27,0.111,11,0.072,29,0.036,30,0.005
462,9,0.978,27,0.010,49,0.008,134,0.002,11,0.001
463,9,0.958,58,0.034,8,0.002,50,0.001,27,0.001
468,9,0.671,27,0.233,11,0.089,30,0.002,26,0.001
472,49,0.506,11,0.386,103,0.044,30,0.014,91,0.012
473,9,0.414,142,0.310,49,0.115,30,0.101,27,0.021
475,9,0.997,11,0.002,49,0.000,27,0.000,142,0.000
480,9,0.998,11,0.002,58,0.000,3,0.000,5,0.000
483,9,0.944,27,0.051,29,0.003,11,0.002,58,0.000
487,10,0.999,109,0.001,12,0.000,13,0.000,26,0.000
488,10,0.914,9,0.031,58,0.015,11,0.012,26,0.006
492,10,0.999,12,0.000,109,0.000,13,0.000,26,0.000
493,10,0.997,109,0.001,26,0.000,98,0.000,12,0.000
494,10,0.995,12,0.004,24,0.000,13,0.000,26,0.000
498,10,0.989,109,0.002,12,0.001,26,0.001,44,0.001
499,10,0.993,109,0.006,12,0.001,98,0.000,26,0.000
501,10,0.982,30,0.004,26,0.003,109,0.002,108,0.002
503,10,0.979,12,0.015,44,0.003,109,0.001,24,0.001
506,10,0.999,26,0.000,109,0.000,98,0.000,58,0.000
508,10,0.993,109,0.003,12,0.001,96,0.001,13,0.000
509,10,0.988,26,0.004,13,0.001,12,0.001,44,0.001
510,10,0.995,26,0.001,12,0.001,109,0.001,134,0.000
512,10,0.982,109,0.011,26,0.002,12,0.001,98,0.001
513,10,0.997,109,0.002,12,0.000,26,0.000,98,0.000
514,10,0.875,13,0.033,109,0.032,98,0.018,171,0.009
516,10,0.998,26,0.001,134,0.000,109,0.000,5,0.000
517,10,0.975,12,0.013,26,0.004,30,0.003,44,0.002
519,10,0.993,109,0.004,26,0.001,134,0.000,58,0.000
521,10,1.000,109,0.000,26,0.000,12,0.000,98,0.000
522,10,0.677,13,0.283,12,0.016,26,0.008,24,0.004
525,10,0.988,109,0.008,26,0.001,5,0.001,98,0.000
526,10,0.981,109,0.012,12,0.006,98,0.000,13,0.000
528,10,0.991,26,0.003,109,0.002,30,0.001,58,0.000
532,10,0.997,26,0.001,109,0.000,12,0.000,134,0.000
534,10,0.998,109,0.000,96,0.000,26,0.000,12,0.000
536,10,0.997,109,0.001,26,0.000,12,0.000,96,0.000
538,10,0.964,109,0.029,12,0.005,98,0.001,13,0.001
540,10,0.994,109,0.004,12,0.000,26,0.000,44,0.000
543,10,0.993,26,0.005,109,0.001,58,0.000,5,0.000
546,27,0.961,29,0.019,9,0.013,11,0.002,26,0.002
548,11,0.989,9,0.008,27,0.002,26,0.000,29,0.000
550,11,0.983,9,0.016,27,0.001,26,0.000,58,0.000
551,19,0.407,93,0.216,27,0.073,61,0.058,148,0.049
553,9,0.982,49,0.014,11,0.001,27,0.001,134,0.001
556,27,0.970,9,0.023,29,0.004,11,0.001,26,0.000
558,11,1.000,49,0.000,27,0.000,26,0.000,29,0.000
560,11,0.837,49,0.106,32,0.031,97,0.007,27,0.004
563,9,0.873,27,0.040,6,0.037,5,0.023,11,0.006
565,11,0.925,49,0.073,27,0.001,9,0.000,149,0.000
567,11,0.927,27,0.055,9,0.010,26,0.004,13,0.001
569,11,0.986,9,0.007,49,0.002,26,0.001,27,0.001
571,11,0.949,29,0.023,30,0.006,107,0.006,58,0.003
572,11,1.000,26,0.000,34,0.000,13,0.000,9,0.000
573,11,0.997,26,0.001,49,0.000,27,0.000,137,0.000
578,11,0.544,27,0.276,9,0.084,187,0.027,160,0.015
579,9,0.996,27,0.002,11,0.001,30,0.000,142,0.000
580,11,0.970,128,0.011,27,0.007,107,0.003,120,0.002
582,9,0.976,11,0.014,27,0.008,29,0.001,19,0.000
583,29,0.569,27,0.198,30,0.138,107,0.081,4,0.005
584,11,1.000,9,0.000,193,0.000,49,0.000,19,0.000
585,27,0.261,30,0.250,187,0.158,11,0.125,128,0.101
586,11,0.997,49,0.002,97,0.000,149,0.000,9,0.000
589,11,0.999,9,0.000,199,0.000,26,0.000,34,0.000
590,49,0.982,134,0.008,9,0.003,70,0.001,23,0.001
592,11,0.929,76,0.014,34,0.013,5,0.007,10,0.005
594,9,0.915,11,0.058,26,0.007,27,0.006,58,0.004
597,11,0.943,27,0.051,26,0.003,170,0.000,49,0.000
602,11,0.989,19,0.002,27,0.002,148,0.001,193,0.001
603,11,0.720,27,0.107,9,0.053,30,0.038,26,0.030
604,12,0.984,13,0.007,10,0.003,96,0.001,98,0.001
608,12,0.997,13,0.001,42,0.000,96,0.000,139,0.000
609,12,0.998,96,0.000,10,0.000,13,0.000,167,0.000
610,12,0.985,13,0.007,42,0.001,10,0.001,32,0.001
615,12,0.990,13,0.002,10,0.001,96,0.000,44,0.000
616,12,0.993,96,0.003,55,0.000,42,0.000,13,0.000
618,12,0.984,167,0.003,96,0.003,44,0.002,168,0.001
622,139,0.805,12,0.047,47,0.033,56,0.023,42,0.013
623,12,0.999,96,0.000,10,0.000,13,0.000,42,0.000
624,12,0.998,13,0.000,96,0.000,188,0.000,10,0.000
627,12,0.999,42,0.000,167,0.000,13,0.000,168,0.000
632,12,0.920,13,0.058,10,0.008,96,0.003,98,0.002
634,12,0.999,10,0.000,96,0.000,167,0.000,13,0.000
637,12,0.998,168,0.001,167,0.000,96,0.000,10,0.000
638,12,0.999,96,0.000,13,0.000,139,0.000,10,0.000
640,12,0.998,96,0.000,13,0.000,10,0.000,42,0.000
643,12,0.904,137,0.031,13,0.022,191,0.007,42,0.004
644,12,0.998,13,0.001,96,0.000,10,0.000,98,0.000
646,12,1.000,96,0.000,10,0.000,42,0.000,139,0.000
649,12,0.992,13,0.004,10,0.002,96,0.001,98,0.000
650,12,0.995,10,0.001,13,0.001,96,0.001,188,0.000
651,12,0.948,96,0.041,167,0.006,139,0.001,10,0.001
654,12,1.000,96,0.000,10,0.000,139,0.000,13,0.000
656,12,0.994,13,0.003,10,0.001,98,0.001,96,0.000
658,12,0.998,10,0.001,13,0.000,96,0.000,98,0.000
659,12,0.998,13,0.001,10,0.000,96,0.000,42,0.000
661,13,0.993,12,0.003,191,0.001,188,0.001,192,0.000
664,103,0.665,119,0.080,102,0.056,56,0.055,135,0.025
665,13,1.000,12,0.000,108,0.000,10,0.000,188,0.000
673,13,0.999,12,0.000,108,0.000,98,0.000,188,0.000
674,13,0.910,118,0.030,137,0.019,122,0.014,34,0.009
675,13,0.995,160,0.002,192,0.001,80,0.000,89,0.000
676,13,0.999,108,0.000,192,0.000,188,0.000,106,0.000
679,13,0.901,12,0.018,10,0.013,54,0.009,82,0.008
681,13,0.905,12,0.037,112,0.015,137,0.012,71,0.008
683,13,0.997,192,0.001,57,0.001,137,0.000,89,0.000
684,13,0.999,188,0.001,80,0.000,108,0.000,12,0.000
686,13,1.000,191,0.000,108,0.000,12,0.000,188,0.000
687,13,0.929,137,0.017,192,0.010,190,0.007,126,0.004
688,13,1.000,108,0.000,12,0.000,192,0.000,80,0.000
689,13,0.996,160,0.001,192,0.001,80,0.000,108,0.000
692,12,0.247,26,0.226,5,0.162,10,0.076,96,0.056
695,13,0.995,12,0.001,192,0.001,188,0.000,4,0.000
696,13,0.920,57,0.013,192,0.011,160,0.011,137,0.006
697,13,0.995,160,0.002,89,0.001,108,0.000,192,0.000
698,13,0.984,128,0.002,12,0.002,187,0.001,4,0.001
700,13,0.998,12,0.000,192,0.000,108,0.000,188,0.000
703,13,0.999,108,0.000,188,0.000,12,0.000,192,0.000
704,13,0.998,108,0.001,188,0.000,12,0.000,4,0.000
705,13,0.996,12,0.001,191,0.000,80,0.000,188,0.000
707,13,1.000,108,0.000,188,0.000,12,0.000,191,0.000
708,13,0.998,12,0.001,108,0.000,10,0.000,4,0.000
709,13,0.995,12,0.003,188,0.001,108,0.000,191,0.000
711,13,0.997,192,0.000,112,0.000,114,0.000,190,0.000
714,13,0.999,108,0.000,12,0.000,188,0.000,192,0.000
718,13,0.995,98,0.001,108,0.001,12,0.000,26,0.000
721,14,0.987,54,0.004,15,0.004,134,0.002,16,0.001
723,14,0.937,54,0.059,15,0.002,16,0.000,182,0.000
724,14,0.992,54,0.006,15,0.001,16,0.001,140,0.000
726,14,0.998,54,0.001,15,0.001,16,0.000,76,0.000
728,14,0.998,54,0.001,15,0.000,16,0.000,134,0.000
731,14,0.983,54,0.010,134,0.004,15,0.002,49,0.000
737,14,0.998,15,0.001,54,0.001,16,0.000,134,0.000
738,14,0.881,54,0.116,15,0.003,16,0.000,164,0.000
739,14,0.995,54,0.004,15,0.001,134,0.000,16,0.000
742,14,0.993,54,0.003,15,0.002,134,0.001,16,0.000
743,14,0.998,54,0.002,15,0.000,16,0.000,134,0.000
745,14,0.991,54,0.007,15,0.002,16,0.000,134,0.000
749,14,0.998,54,0.001,15,0.000,16,0.000,134,0.000
750,14,0.996,54,0.003,15,0.001,16,0.000,134,0.000
752,14,0.994,54,0.005,15,0.001,16,0.000,74,0.000
753,14,0.996,54,0.002,15,0.001,16,0.000,134,0.000
757,14,0.998,54,0.002,15,0.001,134,0.000,16,0.000
759,14,0.999,54,0.001,15,0.000,76,0.000,16,0.000
761,14,0.987,54,0.012,15,0.000,16,0.000,164,0.000
763,14,0.999,15,0.001,54,0.000,134,0.000,49,0.000
764,14,0.996,54,0.003,15,0.001,16,0.000,134,0.000
765,14,0.994,54,0.005,15,0.001,16,0.000,134,0.000
766,14,0.996,15,0.002,54,0.001,134,0.000,16,0.000
767,14,0.960,54,0.036,15,0.002,16,0.000,182,0.000
771,14,0.998,54,0.001,15,0.000,16,0.000,134,0.000
772,14,0.995,54,0.003,15,0.001,16,0.000,182,0.000
773,14,0.998,54,0.002,15,0.001,16,0.000,134,0.000
774,14,0.992,54,0.007,15,0.001,16,0.000,76,0.000
777,14,0.998,54,0.001,15,0.000,134,0.000,16,0.000
779,14,0.993,54,0.005,15,0.001,134,0.000,16,0.000
783,15,0.827,14,0.164,54,0.004,16,0.001,164,0.001
785,15,0.997,56,0.001,158,0.001,73,0.001,54,0.000
786,15,0.998,158,0.001,95,0.001,56,0.000,16,0.000
787,15,0.846,175,0.031,164,0.022,157,0.016,74,0.014
795,15,1.000,54,0.000,158,0.000,14,0.000,56,0.000
796,15,0.995,164,0.002,54,0.001,158,0.000,14,0.000
797,15,0.996,14,0.002,73,0.000,54,0.000,74,0.000
799,15,0.993,158,0.003,56,0.001,54,0.001,151,0.000
800,15,0.998,14,0.001,54,0.000,76,0.000,119,0.000
802,15,0.534,54,0.378,14,0.076,164,0.008,74,0.002
803,15,0.997,158,0.002,54,0.000,56,0.000,164,0.000
804,15,0.995,14,0.002,158,0.001,54,0.000,56,0.000
805,15,0.626,157,0.240,158,0.078,95,0.032,20,0.006
808,15,0.998,158,0.001,56,0.000,54,0.000,157,0.000
809,15,0.999,158,0.000,54,0.000,14,0.000,95,0.000
811,15,0.999,54,0.000,14,0.000,158,0.000,56,0.000
815,14,0.941,54,0.047,15,0.011,74,0.001,164,0.000
817,15,1.000,158,0.000,54,0.000,56,0.000,14,0.000
820,15,0.995,164,0.001,56,0.001,160,0.001,54,0.000
821,15,0.972,76,0.006,21,0.004,57,0.004,137,0.004
824,15,0.659,21,0.296,137,0.011,97,0.009,136,0.006
825,15,0.988,158,0.003,56,0.002,157,0.001,73,0.001
826,15,0.997,164,0.001,14,0.000,54,0.000,74,0.000
827,15,1.000,158,0.000,54,0.000,14,0.000,56,0.000
830,15,0.994,158,0.004,56,0.001,54,0.000,157,0.000
831,15,0.997,54,0.001,158,0.001,56,0.000,97,0.000
832,15,0.998,158,0.001,14,0.000,157,0.000,164,0.000
837,15,0.998,158,0.001,14,0.001,56,0.000,54,0.000
838,16,0.997,140,0.001,139,0.001,14,0.000,54,0.000
839,16,0.999,139,0.000,95,0.000,140,0.000,14,0.000
840,16,1.000,139,0.000,95,0.000,140,0.000,42,0.000
842,16,0.998,139,0.001,95,0.001,42,0.000,140,0.000
844,16,0.989,170,0.010,95,0.001,172,0.000,139,0.000
846,16,0.999,95,0.000,139,0.000,14,0.000,54,0.000
847,16,0.998,139,0.000,14,0.000,140,0.000,54,0.000
848,16,0.998,139,0.001,95,0.000,140,0.000,54,0.000
849,97,0.276,54,0.275,175,0.055,34,0.054,126,0.051
850,16,0.998,54,0.001,170,0.000,14,0.000,139,0.000
851,16,0.999,139,0.001,54,0.000,95,0.000,140,0.000
852,16,0.999,139,0.000,140,0.000,54,0.000,14,0.000
854,16,0.999,139,0.000,95,0.000,140,0.000,42,0.000
858,16,0.998,54,0.001,139,0.000,14,0.000,170,0.000
866,16,0.996,140,0.002,139,0.001,14,0.000,54,0.000
868,16,0.998,139,0.001,140,0.000,95,0.000,14,0.000
869,16,0.999,139,0.000,140,0.000,42,0.000,95,0.000
876,16,0.983,139,0.009,140,0.003,14,0.001,95,0.001
878,16,0.928,139,0.034,140,0.027,14,0.002,17,0.001
880,16,0.998,139,0.001,95,0.001,54,0.000,140,0.000
882,16,0.996,170,0.001,140,0.001,172,0.001,139,0.000
883,16,0.999,139,0.000,95,0.000,42,0.000,54,0.000
885,16,0.999,139,0.000,54,0.000,95,0.000,42,0.000
886,16,0.997,139,0.002,140,0.001,54,0.000,14,0.000
887,16,0.996,139,0.001,54,0.001,95,0.000,15,0.000
890,16,1.000,139,0.000,42,0.000,170,0.000,95,0.000
892,173,0.380,170,0.226,180,0.079,16,0.077,167,0.057
893,16,0.999,42,0.000,139,0.000,95,0.000,140,0.000
896,17,0.753,140,0.229,56,0.006,35,0.004,139,0.002
897,17,0.999,42,0.001,12,0.000,161,0.000,56,0.000
899,17,1.000,56,0.000,140,0.000,42,0.000,182,0.000
901,17,0.999,42,0.000,140,0.000,54,0.000,56,0.000
903,17,0.997,148,0.001,42,0.000,167,0.000,137,0.000
904,17,0.998,42,0.000,140,0.000,12,0.000,35,0.000
905,17,0.999,148,0.000,42,0.000,13,0.000,12,0.000
908,17,1.000,42,0.000,140,0.000,12,0.000,13,0.000
909,17,0.167,161,0.154,167,0.117,140,0.089,177,0.056
911,17,0.999,12,0.000,140,0.000,13,0.000,137,0.000
913,17,0.999,42,0.000,140,0.000,35,0.000,182,0.000
914,17,1.000,42,0.000,54,0.000,12,0.000,182,0.000
915,17,0.991,130,0.001,43,0.001,42,0.001,148,0.001
919,17,0.983,42,0.006,161,0.002,186,0.001,140,0.001
921,17,0.525,56,0.389,35,0.051,174,0.008,171,0.007
924,17,0.929,42,0.046,139,0.007,167,0.005,12,0.005
930,17,0.996,140,0.001,139,0.001,42,0.001,56,0.000
