#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
212,4,0.895,30,0.027,11,0.024,13,0.017,27,0.011
214,4,0.988,13,0.004,30,0.004,27,0.001,107,0.001
217,4,0.948,30,0.017,108,0.009,27,0.006,13,0.004
219,4,0.975,187,0.006,13,0.001,22,0.001,108,0.001
223,29,0.296,4,0.235,107,0.207,30,0.128,108,0.063
226,4,0.555,30,0.230,107,0.109,29,0.046,27,0.009
229,4,0.953,11,0.013,30,0.011,105,0.006,27,0.005
231,4,0.852,108,0.036,30,0.029,107,0.017,27,0.016
233,4,0.499,29,0.114,30,0.085,26,0.074,27,0.069
234,4,0.791,27,0.053,19,0.045,9,0.012,107,0.011
236,4,0.954,30,0.016,27,0.012,107,0.003,108,0.003
237,4,0.956,27,0.012,108,0.006,30,0.005,107,0.003
239,5,0.930,24,0.040,58,0.008,7,0.004,26,0.004
240,5,0.982,24,0.013,58,0.002,7,0.002,8,0.001
244,8,0.614,7,0.122,58,0.051,9,0.049,6,0.049
246,5,0.846,8,0.027,24,0.020,10,0.019,7,0.016
251,5,0.982,7,0.008,24,0.002,8,0.001,26,0.001
252,5,0.758,7,0.227,58,0.003,8,0.003,24,0.002
255,5,0.976,7,0.008,24,0.007,58,0.005,8,0.003
259,5,0.946,7,0.027,24,0.017,58,0.005,8,0.002
260,5,0.894,24,0.084,7,0.009,8,0.005,58,0.004
265,5,0.868,7,0.053,24,0.022,58,0.020,8,0.016
271,5,0.495,58,0.130,8,0.116,24,0.075,7,0.072
277,5,0.969,24,0.012,7,0.006,58,0.005,8,0.002
279,5,0.880,7,0.110,8,0.003,58,0.003,24,0.001
282,5,0.847,7,0.129,58,0.006,8,0.005,24,0.003
286,6,0.716,7,0.260,92,0.006,5,0.004,58,0.003
292,6,0.913,7,0.038,9,0.011,76,0.006,58,0.004
298,6,0.491,7,0.409,122,0.022,58,0.012,57,0.006
300,6,0.913,7,0.046,92,0.013,58,0.007,5,0.002
304,6,0.791,7,0.173,92,0.007,65,0.007,58,0.004
308,6,0.975,7,0.007,81,0.003,108,0.002,8,0.002
309,6,0.986,81,0.004,159,0.001,7,0.001,99,0.001
311,8,0.437,6,0.305,58,0.094,108,0.036,7,0.013
312,6,0.873,7,0.112,76,0.002,58,0.002,9,0.001
314,6,0.941,7,0.050,58,0.002,122,0.001,8,0.001
315,6,0.720,7,0.223,92,0.015,65,0.006,118,0.003
325,7,0.976,58,0.009,6,0.009,5,0.003,8,0.001
329,7,0.846,5,0.073,58,0.042,8,0.016,6,0.011
330,7,0.959,5,0.032,58,0.003,6,0.001,65,0.001
337,7,0.890,6,0.043,8,0.031,5,0.015,58,0.010
340,7,0.558,5,0.377,58,0.035,24,0.012,3,0.004
343,7,0.647,5,0.311,58,0.018,24,0.012,8,0.002
344,7,0.839,6,0.123,5,0.012,58,0.010,8,0.008
346,7,0.583,5,0.184,108,0.070,58,0.070,8,0.056
348,7,0.972,5,0.010,58,0.008,6,0.006,8,0.002
350,7,0.900,58,0.049,5,0.029,8,0.008,9,0.002
351,7,0.979,5,0.010,58,0.004,6,0.002,106,0.001
352,7,0.892,5,0.036,58,0.018,50,0.015,24,0.004
354,7,0.654,8,0.194,58,0.057,5,0.048,6,0.012
356,7,0.976,58,0.011,5,0.005,6,0.004,8,0.003
357,7,0.961,5,0.021,6,0.011,58,0.004,8,0.002
360,7,0.990,5,0.007,6,0.002,58,0.001,8,0.000
363,7,0.985,6,0.009,58,0.002,5,0.002,8,0.000
365,7,0.947,106,0.010,58,0.009,6,0.009,87,0.005
369,7,0.973,5,0.019,58,0.005,8,0.001,24,0.001
370,7,0.885,6,0.107,8,0.003,58,0.003,5,0.001
371,7,0.928,58,0.027,5,0.013,6,0.006,108,0.005
372,7,0.844,5,0.089,8,0.035,58,0.005,6,0.004
373,7,0.852,8,0.083,6,0.039,5,0.009,58,0.004
381,8,0.600,6,0.154,7,0.041,187,0.025,108,0.023
382,8,0.917,25,0.027,1,0.011,86,0.011,23,0.009
383,8,0.575,1,0.235,45,0.059,72,0.044,86,0.021
384,7,0.468,5,0.132,65,0.041,147,0.036,61,0.028
386,8,0.820,6,0.067,108,0.030,58,0.017,25,0.012
387,8,0.106,147,0.103,60,0.093,5,0.078,65,0.078
389,8,0.848,72,0.031,86,0.030,23,0.025,1,0.025
391,8,0.303,25,0.185,23,0.162,72,0.136,58,0.060
394,8,0.943,58,0.016,23,0.013,5,0.006,1,0.005
405,8,0.884,1,0.079,58,0.012,72,0.006,23,0.004
407,8,0.929,58,0.052,23,0.007,5,0.003,7,0.001
408,8,0.604,86,0.129,58,0.054,52,0.051,45,0.041
410,8,0.446,50,0.264,72,0.063,51,0.034,46,0.028
412,7,0.400,8,0.373,5,0.120,58,0.039,106,0.017
419,8,0.651,5,0.073,58,0.067,188,0.057,23,0.024
420,50,0.527,8,0.250,25,0.061,58,0.032,7,0.026
422,8,0.900,50,0.018,72,0.018,25,0.014,23,0.012
424,8,0.482,50,0.145,25,0.130,58,0.037,23,0.031
425,9,0.413,49,0.117,27,0.086,30,0.063,8,0.062
430,27,0.730,29,0.082,9,0.080,26,0.038,30,0.022
434,49,0.560,9,0.165,11,0.091,29,0.071,27,0.037
435,26,0.908,27,0.039,9,0.015,134,0.008,10,0.008
438,49,0.320,29,0.184,30,0.122,11,0.113,9,0.082
439,27,0.255,4,0.221,30,0.185,29,0.116,107,0.045
440,19,0.292,11,0.284,34,0.068,198,0.044,9,0.037
442,49,0.930,134,0.040,54,0.009,74,0.005,9,0.002
443,134,0.392,14,0.172,9,0.122,54,0.112,49,0.109
445,27,0.348,11,0.268,26,0.150,49,0.109,9,0.084
447,11,0.384,9,0.303,199,0.053,49,0.026,27,0.021
448,27,0.283,49,0.180,30,0.149,9,0.128,29,0.070
449,9,0.614,27,0.148,11,0.095,29,0.090,26,0.023
450,9,0.334,27,0.113,58,0.094,11,0.088,49,0.069
451,27,0.507,29,0.268,26,0.099,30,0.042,9,0.036
453,9,0.573,27,0.209,26,0.128,29,0.043,49,0.007
454,49,0.284,9,0.202,27,0.122,26,0.081,58,0.038
455,11,0.771,49,0.079,9,0.074,29,0.030,27,0.015
457,9,0.450,26,0.177,49,0.151,27,0.053,134,0.039
458,26,0.386,9,0.275,27,0.165,49,0.060,11,0.052
459,27,0.384,26,0.357,29,0.107,11,0.043,9,0.035
462,9,0.461,27,0.144,29,0.127,49,0.093,26,0.055
463,58,0.393,9,0.319,8,0.104,5,0.028,7,0.021
468,11,0.435,9,0.217,27,0.078,26,0.068,30,0.028
472,29,0.201,30,0.165,11,0.115,9,0.100,107,0.071
473,9,0.513,29,0.206,30,0.097,27,0.060,26,0.032
475,9,0.841,11,0.062,26,0.038,29,0.023,27,0.015
480,9,0.932,11,0.042,26,0.006,5,0.003,19,0.003
483,9,0.834,29,0.056,11,0.054,27,0.028,30,0.007
487,10,0.832,109,0.034,98,0.029,26,0.026,97,0.024
488,9,0.424,26,0.168,27,0.139,10,0.079,58,0.060
492,10,0.983,109,0.003,12,0.003,57,0.003,26,0.001
493,10,0.949,12,0.011,98,0.007,109,0.006,26,0.005
494,10,0.867,24,0.030,12,0.030,96,0.022,139,0.005
498,10,0.662,26,0.312,30,0.007,29,0.004,27,0.004
499,76,0.234,26,0.222,10,0.177,109,0.038,21,0.030
501,10,0.922,26,0.021,30,0.010,27,0.008,57,0.007
503,10,0.863,57,0.042,96,0.017,12,0.012,44,0.007
506,10,0.961,26,0.030,9,0.001,30,0.001,29,0.001
508,10,0.956,109,0.016,12,0.008,57,0.004,96,0.004
509,10,0.818,26,0.095,4,0.040,13,0.021,54,0.004
510,10,0.909,26,0.058,109,0.006,12,0.004,29,0.002
512,10,0.720,109,0.140,26,0.038,98,0.035,27,0.020
513,10,0.971,109,0.020,12,0.002,57,0.002,26,0.001
514,11,0.168,13,0.129,128,0.100,171,0.090,98,0.042
516,10,0.985,26,0.005,109,0.002,57,0.001,58,0.001
517,10,0.978,12,0.008,96,0.003,57,0.002,26,0.001
519,10,0.961,26,0.027,27,0.002,49,0.001,30,0.001
521,10,0.980,26,0.005,98,0.003,12,0.002,109,0.002
522,10,0.933,26,0.026,13,0.019,4,0.002,30,0.002
525,10,0.992,109,0.003,98,0.001,26,0.001,12,0.000
526,10,0.906,109,0.086,98,0.003,97,0.001,12,0.001
528,10,0.974,109,0.007,26,0.003,98,0.003,57,0.002
532,10,0.966,26,0.025,109,0.001,24,0.001,5,0.001
534,10,0.966,26,0.015,109,0.011,57,0.001,21,0.001
536,10,0.968,12,0.009,109,0.005,96,0.003,57,0.003
538,10,0.482,109,0.449,98,0.019,12,0.015,57,0.011
540,10,0.938,57,0.015,12,0.011,109,0.006,24,0.003
543,10,0.954,26,0.038,109,0.002,58,0.001,98,0.001
546,27,0.623,9,0.116,11,0.072,29,0.069,26,0.052
548,11,0.949,9,0.013,128,0.007,27,0.006,187,0.006
550,11,0.824,9,0.101,27,0.043,26,0.016,49,0.008
551,93,0.264,107,0.140,91,0.080,29,0.062,19,0.058
553,9,0.559,11,0.160,27,0.144,29,0.050,49,0.039
556,29,0.442,27,0.268,30,0.092,11,0.080,26,0.042
558,11,0.995,49,0.003,9,0.000,26,0.000,27,0.000
560,21,0.426,11,0.331,97,0.079,26,0.018,158,0.016
563,27,0.342,9,0.338,11,0.171,26,0.022,49,0.021
565,11,0.912,9,0.015,49,0.008,27,0.005,56,0.005
567,128,0.335,197,0.209,11,0.122,196,0.099,27,0.049
569,11,0.902,199,0.021,198,0.018,194,0.009,196,0.008
571,11,0.408,29,0.086,108,0.081,30,0.056,9,0.047
572,11,0.864,49,0.052,97,0.026,137,0.012,56,0.007
573,11,0.909,49,0.024,30,0.021,9,0.006,26,0.005
578,11,0.883,187,0.031,9,0.028,49,0.009,29,0.005
579,27,0.616,9,0.230,29,0.064,11,0.046,26,0.013
580,11,0.406,128,0.142,4,0.113,52,0.071,27,0.054
582,9,0.379,27,0.242,11,0.193,29,0.111,49,0.035
583,4,0.527,27,0.190,30,0.139,107,0.052,108,0.015
584,11,0.390,9,0.228,198,0.173,104,0.084,19,0.019
585,13,0.276,4,0.243,27,0.144,108,0.100,34,0.035
586,11,0.924,49,0.031,56,0.004,27,0.003,26,0.003
589,11,0.604,199,0.372,34,0.012,196,0.002,92,0.001
590,49,0.933,27,0.015,30,0.013,134,0.012,9,0.006
592,76,0.335,26,0.096,11,0.096,21,0.062,171,0.051
594,49,0.444,9,0.303,11,0.094,27,0.077,26,0.043
597,31,0.152,32,0.147,11,0.133,33,0.087,21,0.067
602,11,0.533,49,0.098,128,0.064,26,0.044,104,0.039
603,11,0.952,22,0.007,26,0.006,29,0.006,92,0.005
604,12,0.949,96,0.022,139,0.009,10,0.005,177,0.002
608,12,0.922,96,0.036,139,0.031,177,0.003,47,0.002
609,12,0.977,191,0.007,44,0.004,188,0.003,136,0.002
610,12,0.959,96,0.013,139,0.006,167,0.003,10,0.003
615,12,0.896,167,0.054,10,0.018,96,0.003,24,0.002
616,12,0.965,96,0.006,167,0.005,24,0.002,191,0.002
618,12,0.518,167,0.089,88,0.059,55,0.051,168,0.034
622,11,0.332,97,0.086,161,0.085,186,0.078,12,0.067
623,12,0.978,96,0.009,139,0.002,167,0.001,188,0.001
624,12,0.955,96,0.017,167,0.005,177,0.005,139,0.004
627,12,0.965,167,0.010,96,0.003,20,0.003,42,0.002
632,10,0.441,109,0.063,12,0.063,98,0.052,137,0.043
634,12,0.984,10,0.004,96,0.003,139,0.002,167,0.001
637,12,0.985,96,0.005,167,0.002,139,0.002,10,0.001
638,12,0.892,96,0.032,139,0.012,13,0.009,44,0.008
640,12,0.967,96,0.021,167,0.003,20,0.001,139,0.001
643,12,0.769,13,0.042,188,0.038,191,0.029,96,0.020
644,12,0.980,167,0.005,96,0.004,10,0.003,139,0.001
646,12,0.992,96,0.003,139,0.001,10,0.001,55,0.000
649,12,0.960,96,0.018,139,0.006,167,0.002,10,0.002
650,12,0.977,96,0.006,13,0.003,191,0.003,139,0.002
651,12,0.903,96,0.058,139,0.012,55,0.005,167,0.003
654,12,0.988,96,0.003,139,0.002,10,0.002,13,0.001
656,12,0.898,96,0.022,47,0.015,98,0.009,139,0.008
658,12,0.918,96,0.055,139,0.017,177,0.001,191,0.001
659,12,0.945,96,0.016,167,0.015,139,0.006,177,0.002
661,13,0.862,191,0.045,57,0.015,48,0.012,12,0.008
664,136,0.295,137,0.234,21,0.184,97,0.059,158,0.053
665,13,0.975,108,0.004,57,0.003,160,0.002,191,0.002
673,13,0.899,81,0.019,79,0.015,80,0.014,160,0.010
674,137,0.275,13,0.206,122,0.148,34,0.070,158,0.027
675,13,0.742,81,0.094,108,0.062,160,0.010,27,0.007
676,13,0.933,108,0.025,27,0.006,11,0.005,98,0.004
679,13,0.574,11,0.115,108,0.084,4,0.049,128,0.040
681,13,0.802,12,0.085,108,0.020,191,0.011,44,0.010
683,13,0.513,48,0.104,57,0.081,192,0.045,165,0.036
684,13,0.873,108,0.059,187,0.009,81,0.008,188,0.008
686,13,0.988,108,0.004,81,0.002,192,0.001,191,0.001
687,13,0.891,12,0.029,81,0.010,88,0.007,80,0.007
688,13,0.989,108,0.004,81,0.002,98,0.001,80,0.001
689,13,0.855,80,0.029,191,0.013,79,0.011,57,0.010
692,10,0.352,12,0.151,97,0.050,136,0.045,49,0.039
695,13,0.947,108,0.031,44,0.006,12,0.002,191,0.002
696,79,0.279,81,0.245,57,0.183,80,0.054,13,0.050
697,13,0.971,57,0.004,108,0.004,160,0.003,81,0.002
698,13,0.898,108,0.059,81,0.014,137,0.003,80,0.003
700,13,0.984,160,0.002,108,0.001,10,0.001,57,0.001
703,13,0.774,57,0.059,137,0.032,160,0.022,108,0.018
704,13,0.954,108,0.033,160,0.003,57,0.001,10,0.001
705,13,0.981,12,0.007,191,0.002,10,0.002,57,0.001
707,13,0.975,108,0.006,81,0.003,57,0.002,192,0.001
708,13,0.724,108,0.076,10,0.065,27,0.026,26,0.024
709,13,0.972,12,0.004,108,0.002,10,0.002,57,0.002
711,13,0.959,108,0.010,81,0.009,80,0.004,160,0.003
714,13,0.996,12,0.000,108,0.000,114,0.000,10,0.000
718,13,0.934,98,0.010,108,0.007,57,0.006,10,0.004
721,14,0.969,54,0.017,15,0.009,134,0.003,16,0.000
723,14,0.917,54,0.072,15,0.006,134,0.002,164,0.000
724,14,0.940,54,0.042,15,0.016,134,0.001,164,0.001
726,14,0.920,54,0.051,15,0.028,134,0.000,16,0.000
728,14,0.976,54,0.013,15,0.009,134,0.000,164,0.000
731,14,0.634,134,0.198,54,0.082,15,0.041,49,0.016
737,14,0.911,54,0.057,15,0.027,134,0.001,164,0.001
738,14,0.832,54,0.156,15,0.009,16,0.001,175,0.000
739,14,0.834,54,0.139,15,0.020,74,0.002,164,0.001
742,14,0.925,54,0.053,15,0.014,134,0.003,16,0.001
743,14,0.980,54,0.011,15,0.007,134,0.001,16,0.000
745,14,0.965,54,0.021,15,0.011,16,0.001,134,0.000
749,14,0.959,54,0.031,15,0.007,164,0.000,134,0.000
750,14,0.951,54,0.024,15,0.020,134,0.001,164,0.001
752,14,0.966,54,0.025,15,0.007,134,0.001,164,0.000
753,14,0.958,54,0.024,15,0.010,134,0.003,16,0.001
757,14,0.897,54,0.082,134,0.008,15,0.006,49,0.003
759,14,0.955,54,0.037,15,0.005,134,0.001,49,0.000
761,14,0.983,15,0.010,54,0.006,134,0.001,16,0.000
763,14,0.938,15,0.035,54,0.015,134,0.007,75,0.001
764,14,0.847,54,0.093,15,0.028,134,0.014,16,0.003
765,14,0.976,54,0.012,15,0.007,134,0.004,164,0.000
766,14,0.965,54,0.026,15,0.005,134,0.001,164,0.000
767,14,0.576,54,0.407,15,0.008,16,0.002,175,0.001
771,14,0.793,54,0.086,15,0.058,16,0.025,134,0.023
772,14,0.934,54,0.043,15,0.021,164,0.001,16,0.000
773,14,0.985,54,0.008,15,0.007,164,0.000,16,0.000
774,14,0.973,54,0.019,15,0.007,16,0.000,134,0.000
777,14,0.740,54,0.240,15,0.008,164,0.002,74,0.002
779,14,0.981,54,0.014,15,0.003,134,0.002,164,0.000
783,15,0.909,14,0.070,54,0.015,16,0.001,164,0.001
785,15,0.978,54,0.005,14,0.005,158,0.004,164,0.001
786,15,0.918,16,0.028,95,0.015,54,0.010,158,0.008
787,15,0.955,158,0.017,164,0.005,54,0.005,56,0.003
795,15,0.991,54,0.004,16,0.002,14,0.002,158,0.000
796,15,0.983,14,0.004,54,0.004,164,0.004,138,0.001
797,15,0.943,158,0.026,157,0.011,175,0.002,156,0.002
799,15,0.873,137,0.029,136,0.025,54,0.022,73,0.012
800,15,0.938,14,0.034,54,0.023,164,0.003,175,0.000
802,14,0.457,15,0.319,54,0.201,164,0.012,74,0.003
803,15,0.987,54,0.005,14,0.003,158,0.001,164,0.001
804,15,0.908,54,0.035,14,0.029,16,0.005,164,0.003
805,158,0.594,15,0.152,157,0.053,95,0.050,156,0.028
808,15,0.950,158,0.008,75,0.007,54,0.005,14,0.003
809,15,0.936,54,0.012,14,0.010,75,0.006,16,0.006
811,15,0.897,54,0.048,14,0.045,164,0.002,16,0.001
815,54,0.568,14,0.357,15,0.044,74,0.016,164,0.004
817,15,0.990,158,0.004,54,0.002,14,0.001,157,0.000
820,15,0.975,54,0.009,14,0.004,164,0.002,136,0.001
821,15,0.899,136,0.012,158,0.010,54,0.009,21,0.008
824,136,0.615,137,0.211,97,0.066,15,0.042,21,0.024
825,15,0.980,54,0.004,73,0.004,164,0.003,75,0.002
826,15,0.930,14,0.033,164,0.011,54,0.011,160,0.002
827,15,0.987,54,0.004,14,0.004,158,0.001,164,0.001
830,15,0.924,73,0.016,164,0.015,54,0.013,75,0.006
831,15,0.912,14,0.029,16,0.020,54,0.019,158,0.003
832,15,0.978,14,0.007,54,0.003,158,0.003,164,0.001
837,15,0.971,14,0.009,158,0.004,54,0.004,164,0.002
838,16,0.982,54,0.003,139,0.003,140,0.003,14,0.002
839,16,0.991,140,0.002,139,0.002,14,0.001,42,0.001
840,16,0.997,139,0.001,140,0.000,95,0.000,42,0.000
842,16,0.972,139,0.014,140,0.007,42,0.002,17,0.001
844,16,0.939,172,0.030,170,0.017,95,0.002,162,0.002
846,16,0.985,139,0.004,42,0.002,140,0.001,14,0.001
847,16,0.993,140,0.002,139,0.001,42,0.001,14,0.001
848,16,0.985,140,0.007,139,0.004,42,0.001,14,0.000
849,98,0.167,97,0.112,156,0.087,158,0.078,157,0.062
850,16,0.953,172,0.015,140,0.008,170,0.006,139,0.006
851,16,0.982,139,0.010,140,0.002,42,0.001,54,0.000
852,16,0.980,139,0.006,42,0.006,95,0.003,136,0.001
854,16,0.984,140,0.006,139,0.004,42,0.002,17,0.000
858,16,0.974,134,0.007,140,0.002,14,0.002,139,0.002
866,16,0.985,14,0.004,140,0.003,54,0.002,139,0.001
868,16,0.928,14,0.041,54,0.010,139,0.006,140,0.005
869,16,0.992,139,0.003,140,0.003,42,0.001,17,0.000
876,16,0.885,139,0.077,42,0.010,140,0.006,17,0.004
878,16,0.843,139,0.074,140,0.059,17,0.004,172,0.003
880,16,0.952,139,0.027,140,0.007,42,0.007,95,0.002
882,16,0.247,180,0.225,140,0.197,172,0.133,182,0.070
883,16,0.979,139,0.007,42,0.004,54,0.002,14,0.002
885,16,0.955,140,0.018,139,0.006,95,0.003,17,0.003
886,16,0.839,14,0.095,15,0.012,140,0.011,54,0.010
887,16,0.989,172,0.003,140,0.002,139,0.002,182,0.001
890,16,0.992,140,0.003,139,0.002,42,0.001,17,0.000
892,172,0.212,173,0.158,167,0.135,180,0.117,177,0.098
893,16,0.925,42,0.057,139,0.007,95,0.003,97,0.002
896,17,0.954,140,0.013,56,0.010,35,0.005,189,0.003
897,17,0.990,42,0.004,161,0.002,56,0.001,139,0.000
899,17,0.971,56,0.012,140,0.004,35,0.004,42,0.003
901,17,0.950,140,0.022,56,0.006,42,0.005,139,0.003
903,17,0.749,42,0.034,148,0.015,136,0.013,56,0.011
904,17,0.954,140,0.015,42,0.010,139,0.005,161,0.003
905,17,0.993,42,0.002,56,0.001,161,0.001,139,0.000
908,17,0.863,42,0.065,139,0.018,140,0.013,16,0.010
909,161,0.188,96,0.186,177,0.138,167,0.130,17,0.090
911,17,0.889,140,0.069,139,0.019,56,0.005,42,0.004
913,17,0.935,42,0.037,140,0.008,161,0.004,56,0.004
914,17,0.909,140,0.040,42,0.014,35,0.008,139,0.005
915,17,0.950,35,0.005,56,0.005,197,0.004,42,0.003
919,17,0.972,140,0.010,95,0.004,42,0.003,161,0.003
921,17,0.162,179,0.157,173,0.152,69,0.134,56,0.046
924,17,0.331,139,0.108,161,0.089,42,0.087,167,0.079
930,17,0.975,161,0.003,140,0.002,189,0.002,139,0.002
