#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
185,4,0.886,30,0.027,107,0.021,108,0.017,13,0.016
186,4,0.689,30,0.076,27,0.065,128,0.033,29,0.033
190,4,0.872,30,0.040,107,0.037,27,0.020,29,0.015
191,13,0.310,10,0.188,4,0.181,12,0.060,30,0.047
192,4,0.580,30,0.292,27,0.066,29,0.041,26,0.006
193,4,0.961,27,0.018,30,0.006,26,0.003,29,0.002
198,4,0.942,30,0.013,26,0.009,108,0.005,107,0.003
199,4,0.985,30,0.005,27,0.003,29,0.002,107,0.001
200,4,0.956,30,0.016,27,0.011,13,0.005,107,0.004
201,4,0.833,30,0.086,108,0.026,107,0.020,27,0.013
205,4,0.837,107,0.114,30,0.022,108,0.013,29,0.005
207,4,0.781,27,0.153,30,0.018,26,0.009,107,0.006
208,4,0.985,13,0.003,26,0.003,30,0.003,27,0.002
210,4,0.506,27,0.165,26,0.104,9,0.085,30,0.051
211,4,0.981,30,0.008,13,0.005,26,0.001,128,0.001
212,4,0.845,13,0.039,27,0.035,11,0.028,26,0.014
214,4,0.955,13,0.010,30,0.009,27,0.006,107,0.003
217,4,0.944,30,0.019,108,0.012,107,0.010,26,0.004
219,4,0.982,92,0.003,108,0.002,34,0.001,187,0.001
223,29,0.358,107,0.254,30,0.182,4,0.125,108,0.039
226,4,0.556,107,0.197,30,0.150,29,0.041,27,0.008
229,4,0.923,30,0.025,105,0.013,107,0.008,27,0.006
231,4,0.500,30,0.213,107,0.119,108,0.056,29,0.039
233,4,0.523,30,0.176,27,0.072,107,0.070,29,0.066
234,4,0.937,107,0.013,30,0.010,27,0.008,19,0.008
236,4,0.919,30,0.033,27,0.012,29,0.008,107,0.007
237,4,0.959,30,0.007,27,0.007,107,0.006,26,0.006
239,5,0.948,24,0.030,7,0.004,10,0.004,58,0.003
240,5,0.993,24,0.002,7,0.002,58,0.001,8,0.000
244,8,0.616,9,0.128,3,0.082,7,0.033,6,0.029
246,5,0.874,7,0.026,8,0.014,24,0.009,10,0.009
251,5,0.982,7,0.007,8,0.001,185,0.001,24,0.001
252,5,0.868,7,0.123,8,0.002,58,0.002,3,0.001
255,5,0.985,7,0.004,58,0.004,24,0.003,8,0.001
259,5,0.960,7,0.026,24,0.006,58,0.004,8,0.001
260,5,0.880,24,0.078,7,0.027,58,0.007,10,0.002
265,5,0.826,7,0.123,58,0.012,8,0.012,24,0.007
271,5,0.675,24,0.122,7,0.052,58,0.049,8,0.024
277,5,0.964,7,0.011,58,0.008,24,0.005,8,0.002
279,5,0.937,7,0.052,58,0.004,8,0.003,3,0.002
282,5,0.911,7,0.072,58,0.003,8,0.003,24,0.002
286,6,0.669,7,0.311,5,0.006,58,0.004,26,0.002
292,6,0.875,7,0.081,9,0.009,26,0.006,5,0.004
298,7,0.534,6,0.305,58,0.028,122,0.015,187,0.013
300,6,0.896,7,0.067,5,0.005,58,0.003,92,0.003
304,6,0.883,7,0.103,8,0.002,92,0.002,120,0.001
308,6,0.981,7,0.010,81,0.001,8,0.001,159,0.001
309,6,0.995,81,0.001,159,0.001,7,0.001,187,0.000
311,8,0.427,6,0.350,58,0.035,72,0.029,7,0.024
312,6,0.902,7,0.086,187,0.002,58,0.001,8,0.001
314,6,0.972,7,0.024,8,0.001,58,0.000,187,0.000
315,6,0.839,7,0.148,92,0.002,5,0.001,187,0.001
325,7,0.978,6,0.012,5,0.004,58,0.003,8,0.001
329,7,0.853,5,0.120,6,0.010,58,0.007,8,0.004
330,7,0.944,5,0.044,8,0.002,58,0.002,6,0.001
337,7,0.917,6,0.049,8,0.018,5,0.008,58,0.003
340,7,0.489,5,0.476,58,0.014,24,0.007,26,0.002
343,7,0.638,5,0.333,58,0.010,24,0.005,8,0.003
344,7,0.830,6,0.119,5,0.021,8,0.008,187,0.008
346,7,0.757,5,0.154,108,0.033,8,0.018,58,0.013
348,7,0.965,5,0.012,6,0.008,8,0.005,108,0.003
350,7,0.742,5,0.136,58,0.085,8,0.010,106,0.006
351,7,0.925,5,0.053,6,0.002,58,0.002,108,0.002
352,7,0.839,5,0.071,58,0.013,76,0.008,147,0.006
354,7,0.751,8,0.137,5,0.060,58,0.021,6,0.011
356,7,0.909,5,0.030,8,0.027,6,0.016,58,0.013
357,7,0.964,6,0.016,5,0.013,8,0.003,58,0.003
360,7,0.978,5,0.014,6,0.004,8,0.000,137,0.000
363,7,0.955,6,0.028,5,0.009,58,0.003,8,0.001
365,7,0.960,6,0.019,5,0.007,58,0.004,8,0.001
369,7,0.950,5,0.037,58,0.006,8,0.001,106,0.001
370,7,0.817,6,0.172,8,0.006,5,0.001,108,0.001
371,7,0.847,108,0.045,5,0.035,8,0.021,58,0.020
372,7,0.728,8,0.115,5,0.092,72,0.007,6,0.007
373,7,0.872,8,0.090,6,0.021,108,0.005,72,0.003
381,8,0.701,6,0.108,7,0.050,187,0.023,108,0.022
382,8,0.828,1,0.056,25,0.031,72,0.026,86,0.019
383,8,0.472,1,0.332,72,0.074,45,0.045,86,0.023
384,7,0.547,5,0.083,65,0.034,64,0.027,6,0.022
386,8,0.407,108,0.162,6,0.150,30,0.045,107,0.040
387,65,0.108,8,0.098,142,0.094,60,0.090,64,0.064
389,8,0.817,86,0.089,25,0.028,72,0.019,1,0.015
391,8,0.229,25,0.226,72,0.211,23,0.114,108,0.085
394,8,0.912,5,0.024,58,0.019,23,0.011,25,0.006
405,8,0.916,1,0.041,72,0.009,25,0.007,58,0.006
407,8,0.872,58,0.074,5,0.012,23,0.011,86,0.004
408,8,0.458,86,0.187,45,0.102,52,0.074,46,0.057
410,8,0.676,72,0.091,86,0.052,89,0.043,51,0.026
412,8,0.658,7,0.147,5,0.119,58,0.043,106,0.004
419,8,0.472,5,0.236,58,0.052,106,0.049,3,0.033
420,8,0.361,7,0.204,25,0.130,58,0.085,50,0.042
422,8,0.884,86,0.015,50,0.015,7,0.013,25,0.013
424,8,0.582,25,0.166,86,0.041,72,0.032,23,0.020
425,9,0.474,30,0.137,27,0.075,8,0.053,49,0.053
430,27,0.737,9,0.135,29,0.046,26,0.030,30,0.018
434,49,0.629,29,0.091,11,0.088,9,0.086,27,0.028
435,26,0.666,9,0.168,27,0.102,49,0.031,10,0.008
438,49,0.359,30,0.168,107,0.124,9,0.094,11,0.090
439,30,0.369,27,0.122,29,0.097,4,0.088,9,0.079
440,91,0.167,19,0.162,11,0.159,34,0.077,93,0.066
442,49,0.865,74,0.060,134,0.035,54,0.012,138,0.008
443,134,0.394,9,0.224,14,0.125,49,0.109,54,0.062
445,27,0.802,9,0.055,49,0.043,26,0.038,11,0.019
447,11,0.463,9,0.299,34,0.034,5,0.029,30,0.017
448,30,0.346,49,0.168,9,0.164,27,0.110,29,0.059
449,9,0.773,27,0.113,29,0.038,30,0.025,11,0.024
450,9,0.286,27,0.107,58,0.094,30,0.092,49,0.090
451,27,0.496,29,0.312,30,0.073,26,0.052,9,0.029
453,9,0.693,27,0.187,26,0.034,29,0.026,49,0.020
454,9,0.357,26,0.272,27,0.146,49,0.050,30,0.048
455,11,0.328,9,0.270,29,0.170,27,0.076,49,0.065
457,9,0.755,49,0.091,134,0.060,27,0.030,26,0.019
458,9,0.624,49,0.186,27,0.101,26,0.045,11,0.018
459,27,0.655,30,0.110,26,0.081,9,0.066,29,0.043
462,9,0.587,49,0.131,27,0.083,26,0.045,29,0.044
463,9,0.458,58,0.324,5,0.058,8,0.046,76,0.017
468,9,0.331,11,0.251,26,0.153,27,0.131,30,0.034
472,107,0.239,30,0.093,29,0.093,11,0.083,9,0.063
473,9,0.508,29,0.179,30,0.148,27,0.056,107,0.031
475,9,0.911,11,0.033,26,0.015,29,0.010,27,0.007
480,9,0.940,11,0.038,58,0.005,5,0.005,29,0.002
483,9,0.545,29,0.209,30,0.092,27,0.035,49,0.029
487,10,0.858,109,0.024,26,0.023,98,0.020,97,0.013
488,9,0.563,26,0.166,27,0.089,10,0.074,49,0.039
492,10,0.983,12,0.004,26,0.002,109,0.002,57,0.002
493,10,0.932,26,0.009,109,0.009,58,0.008,12,0.008
494,10,0.878,24,0.046,12,0.013,96,0.010,5,0.007
498,10,0.682,26,0.293,27,0.008,29,0.004,30,0.004
499,76,0.246,10,0.113,26,0.113,21,0.043,109,0.040
501,10,0.852,26,0.082,27,0.015,29,0.013,30,0.009
503,10,0.839,57,0.037,24,0.029,12,0.018,58,0.014
506,10,0.910,26,0.062,9,0.012,29,0.005,58,0.003
508,10,0.960,109,0.018,12,0.008,57,0.004,96,0.002
509,10,0.499,26,0.395,4,0.047,13,0.032,30,0.003
510,10,0.929,26,0.035,109,0.009,24,0.003,58,0.003
512,10,0.803,26,0.091,109,0.050,27,0.013,97,0.009
513,10,0.968,109,0.021,12,0.002,57,0.002,26,0.002
514,128,0.174,11,0.164,98,0.066,13,0.062,34,0.062
516,10,0.989,109,0.002,57,0.002,58,0.002,26,0.001
517,10,0.965,12,0.010,26,0.004,57,0.003,24,0.003
519,10,0.925,26,0.062,27,0.003,134,0.001,30,0.001
521,10,0.974,26,0.011,12,0.002,58,0.001,29,0.001
522,10,0.824,13,0.087,26,0.061,108,0.007,30,0.004
525,10,0.939,26,0.039,109,0.010,12,0.002,57,0.001
526,10,0.830,109,0.152,57,0.004,26,0.003,12,0.003
528,10,0.978,109,0.004,57,0.004,58,0.003,26,0.003
532,10,0.957,26,0.031,57,0.002,109,0.002,24,0.001
534,10,0.973,109,0.010,26,0.006,57,0.005,24,0.001
536,10,0.947,12,0.013,109,0.008,57,0.007,24,0.005
538,10,0.689,109,0.283,57,0.005,12,0.005,96,0.005
540,10,0.937,12,0.017,24,0.013,57,0.006,109,0.003
543,10,0.976,26,0.018,109,0.002,29,0.001,58,0.001
546,27,0.695,9,0.108,29,0.060,26,0.056,30,0.035
548,11,0.920,187,0.018,9,0.017,128,0.014,27,0.009
550,11,0.648,9,0.165,27,0.135,26,0.016,49,0.016
551,93,0.432,107,0.091,91,0.064,9,0.056,29,0.038
553,9,0.646,27,0.156,49,0.133,30,0.023,11,0.015
556,29,0.292,27,0.240,9,0.167,30,0.164,11,0.091
558,11,0.995,49,0.003,9,0.001,56,0.000,26,0.000
560,32,0.229,21,0.157,11,0.136,156,0.054,158,0.054
563,9,0.571,27,0.313,11,0.040,49,0.018,58,0.010
565,11,0.944,49,0.020,9,0.013,34,0.002,56,0.002
567,128,0.483,197,0.231,11,0.080,196,0.045,27,0.039
569,11,0.970,34,0.004,128,0.004,49,0.003,9,0.002
571,11,0.219,29,0.114,108,0.110,46,0.050,107,0.047
572,11,0.732,49,0.128,97,0.044,137,0.030,136,0.016
573,11,0.834,49,0.059,30,0.017,44,0.013,23,0.013
578,11,0.613,187,0.238,128,0.020,49,0.017,9,0.014
579,9,0.562,27,0.344,29,0.024,26,0.021,11,0.019
580,11,0.349,128,0.241,4,0.136,27,0.054,30,0.026
582,9,0.724,11,0.084,27,0.082,49,0.051,29,0.027
583,27,0.409,4,0.174,30,0.158,107,0.117,29,0.050
584,11,0.538,9,0.275,104,0.027,198,0.020,142,0.020
585,13,0.339,4,0.324,108,0.115,27,0.036,34,0.026
586,11,0.754,49,0.085,149,0.016,12,0.013,44,0.010
589,11,0.984,199,0.006,34,0.006,9,0.001,22,0.000
590,49,0.933,30,0.020,9,0.009,27,0.009,134,0.007
592,76,0.346,11,0.156,21,0.150,26,0.047,151,0.035
594,9,0.658,49,0.125,11,0.064,27,0.061,26,0.033
597,11,0.400,32,0.141,4,0.082,27,0.069,33,0.065
602,11,0.539,49,0.069,26,0.049,91,0.041,110,0.040
603,11,0.783,92,0.043,30,0.020,22,0.019,34,0.018
604,12,0.937,96,0.017,13,0.011,10,0.008,139,0.004
608,12,0.874,139,0.042,47,0.029,96,0.013,191,0.007
609,12,0.952,191,0.020,44,0.006,188,0.006,13,0.003
610,12,0.948,13,0.011,139,0.007,96,0.005,10,0.005
615,12,0.939,167,0.032,10,0.008,139,0.002,96,0.002
616,12,0.957,96,0.005,191,0.004,167,0.004,188,0.003
618,12,0.447,167,0.105,13,0.043,88,0.038,106,0.037
622,11,0.427,97,0.080,49,0.076,44,0.056,161,0.050
623,12,0.962,96,0.009,188,0.004,191,0.004,13,0.003
624,12,0.970,96,0.007,167,0.004,139,0.003,10,0.002
627,12,0.974,167,0.004,42,0.003,96,0.003,20,0.002
632,44,0.421,10,0.193,24,0.101,12,0.076,13,0.033
634,12,0.983,10,0.004,139,0.002,96,0.002,167,0.001
637,12,0.931,167,0.015,96,0.012,161,0.007,139,0.006
638,12,0.804,13,0.048,96,0.024,188,0.022,10,0.013
640,12,0.977,96,0.008,167,0.004,47,0.002,13,0.001
643,12,0.745,13,0.094,188,0.036,42,0.029,191,0.020
644,12,0.974,13,0.004,96,0.003,10,0.003,188,0.002
646,12,0.989,96,0.002,10,0.001,55,0.001,139,0.001
649,12,0.970,96,0.008,139,0.004,167,0.003,47,0.002
650,12,0.927,13,0.022,191,0.012,188,0.008,96,0.005
651,12,0.857,96,0.090,139,0.014,188,0.008,10,0.005
654,12,0.976,13,0.005,10,0.004,188,0.004,96,0.002
656,12,0.911,13,0.016,47,0.012,96,0.009,167,0.007
658,12,0.945,96,0.019,139,0.011,10,0.004,42,0.003
659,12,0.945,96,0.012,167,0.010,139,0.005,47,0.004
661,13,0.828,57,0.051,192,0.019,191,0.013,48,0.009
664,136,0.726,137,0.086,97,0.034,21,0.026,158,0.021
665,13,0.983,57,0.006,108,0.002,10,0.001,160,0.001
673,13,0.939,57,0.011,81,0.007,160,0.007,80,0.006
674,13,0.354,137,0.327,122,0.109,34,0.034,118,0.014
675,13,0.846,81,0.029,108,0.020,160,0.017,122,0.011
676,13,0.961,108,0.007,12,0.005,4,0.003,106,0.002
679,108,0.315,13,0.228,4,0.196,128,0.067,11,0.051
681,13,0.806,108,0.057,12,0.023,137,0.012,82,0.011
683,13,0.659,192,0.066,57,0.065,137,0.042,48,0.029
684,13,0.932,187,0.011,108,0.010,81,0.006,80,0.006
686,13,0.993,108,0.001,81,0.001,192,0.001,12,0.000
687,13,0.965,12,0.011,81,0.003,80,0.003,192,0.002
688,13,0.993,81,0.002,108,0.001,192,0.001,80,0.001
689,13,0.935,108,0.009,191,0.008,79,0.006,81,0.004
692,10,0.212,12,0.160,26,0.083,139,0.049,98,0.041
695,13,0.935,108,0.034,106,0.004,44,0.004,12,0.003
696,81,0.270,13,0.145,79,0.132,57,0.126,192,0.061
697,13,0.981,57,0.004,108,0.002,160,0.002,10,0.001
698,13,0.914,108,0.049,81,0.015,137,0.009,122,0.003
700,13,0.974,10,0.008,57,0.007,108,0.001,80,0.001
703,13,0.752,57,0.112,160,0.051,137,0.017,98,0.009
704,13,0.970,108,0.023,57,0.001,106,0.001,160,0.001
705,13,0.986,12,0.007,57,0.001,191,0.001,10,0.001
707,13,0.981,192,0.003,108,0.002,81,0.002,57,0.001
708,13,0.921,108,0.017,4,0.014,10,0.011,30,0.009
709,13,0.975,12,0.006,160,0.003,10,0.002,57,0.002
711,13,0.978,81,0.006,108,0.004,79,0.003,192,0.001
714,13,0.996,114,0.000,192,0.000,108,0.000,187,0.000
718,13,0.975,12,0.004,137,0.002,98,0.002,10,0.002
721,14,0.963,54,0.021,15,0.008,134,0.005,49,0.001
723,14,0.907,54,0.069,134,0.008,15,0.007,49,0.002
724,14,0.928,54,0.049,15,0.015,134,0.002,164,0.001
726,14,0.937,54,0.042,15,0.018,164,0.001,134,0.000
728,14,0.980,54,0.010,15,0.006,134,0.001,164,0.000
731,14,0.432,134,0.429,54,0.067,15,0.021,49,0.020
737,14,0.893,54,0.075,15,0.021,134,0.002,164,0.001
738,14,0.798,54,0.177,15,0.018,16,0.001,134,0.001
739,14,0.752,54,0.187,15,0.031,49,0.008,74,0.006
742,14,0.914,54,0.058,15,0.014,134,0.005,16,0.001
743,14,0.952,54,0.029,15,0.011,134,0.003,9,0.001
745,14,0.968,54,0.020,15,0.010,134,0.000,164,0.000
749,14,0.949,54,0.040,15,0.006,134,0.001,164,0.001
750,14,0.932,54,0.037,15,0.021,134,0.002,164,0.001
752,14,0.961,54,0.026,15,0.008,134,0.001,164,0.001
753,14,0.946,54,0.026,15,0.014,134,0.006,49,0.001
757,14,0.847,54,0.112,49,0.013,134,0.012,15,0.007
759,14,0.917,54,0.068,134,0.006,15,0.003,74,0.001
761,14,0.962,54,0.019,15,0.016,134,0.001,164,0.000
763,14,0.801,134,0.111,54,0.025,15,0.024,49,0.015
764,14,0.736,54,0.165,15,0.036,134,0.019,16,0.004
765,14,0.963,54,0.019,15,0.007,134,0.007,49,0.001
766,14,0.968,54,0.023,15,0.004,134,0.002,49,0.000
767,14,0.554,54,0.415,15,0.017,16,0.003,134,0.001
771,14,0.584,54,0.288,15,0.062,16,0.026,134,0.019
772,14,0.917,54,0.047,15,0.027,164,0.002,134,0.001
773,14,0.991,54,0.005,15,0.004,134,0.000,164,0.000
774,14,0.926,54,0.057,15,0.014,16,0.001,134,0.000
777,14,0.666,54,0.277,15,0.011,74,0.007,49,0.007
779,14,0.974,54,0.018,15,0.004,134,0.003,49,0.000
783,15,0.910,14,0.066,54,0.014,164,0.002,175,0.001
785,15,0.958,158,0.014,54,0.006,56,0.003,14,0.002
786,15,0.857,54,0.035,95,0.033,16,0.017,158,0.016
787,15,0.971,54,0.006,158,0.005,164,0.003,56,0.002
795,15,0.993,54,0.004,14,0.001,158,0.000,56,0.000
796,15,0.977,54,0.005,164,0.005,14,0.004,160,0.002
797,15,0.939,158,0.023,157,0.006,56,0.006,156,0.005
799,15,0.753,136,0.067,138,0.055,73,0.022,137,0.020
800,15,0.929,54,0.039,14,0.026,164,0.003,138,0.000
802,15,0.511,164,0.191,14,0.159,54,0.098,74,0.013
803,15,0.971,54,0.011,14,0.007,158,0.002,164,0.002
804,15,0.902,54,0.046,14,0.031,164,0.004,16,0.002
805,158,0.832,15,0.071,95,0.032,56,0.013,156,0.012
808,15,0.843,74,0.023,73,0.017,54,0.016,75,0.012
809,15,0.929,54,0.028,14,0.011,95,0.004,16,0.003
811,15,0.875,54,0.059,14,0.052,164,0.005,138,0.001
815,54,0.524,14,0.400,15,0.040,74,0.012,164,0.009
817,15,0.986,158,0.005,54,0.002,14,0.001,95,0.001
820,15,0.941,54,0.024,14,0.015,164,0.006,138,0.002
821,15,0.863,54,0.030,136,0.026,138,0.014,21,0.009
824,136,0.503,137,0.286,15,0.103,21,0.037,138,0.017
825,15,0.914,73,0.028,164,0.012,54,0.010,138,0.009
826,15,0.870,14,0.043,164,0.026,54,0.025,160,0.011
827,15,0.977,54,0.009,14,0.006,164,0.003,158,0.002
830,15,0.956,54,0.017,164,0.010,14,0.006,138,0.002
831,15,0.888,54,0.050,14,0.016,16,0.016,158,0.004
832,15,0.950,14,0.012,54,0.009,158,0.005,164,0.003
837,15,0.972,14,0.009,54,0.006,158,0.004,164,0.002
838,16,0.964,54,0.016,139,0.003,140,0.003,15,0.002
839,16,0.986,139,0.003,54,0.002,140,0.002,42,0.001
840,16,0.994,139,0.002,54,0.001,42,0.001,140,0.000
842,16,0.975,139,0.012,140,0.003,42,0.003,17,0.001
844,16,0.959,172,0.007,170,0.007,42,0.005,95,0.004
846,16,0.968,139,0.009,42,0.004,54,0.003,140,0.002
847,16,0.981,139,0.005,42,0.003,140,0.002,54,0.002
848,16,0.986,139,0.005,140,0.003,42,0.002,54,0.001
849,98,0.235,171,0.135,158,0.091,97,0.084,95,0.050
850,16,0.985,139,0.003,54,0.003,170,0.002,140,0.002
851,16,0.974,139,0.016,42,0.002,140,0.001,54,0.001
852,16,0.968,42,0.010,139,0.010,136,0.003,95,0.001
854,16,0.973,139,0.009,42,0.005,140,0.005,17,0.001
858,16,0.982,139,0.003,54,0.003,134,0.002,140,0.001
866,16,0.977,54,0.007,140,0.003,139,0.002,14,0.002
868,16,0.929,54,0.031,14,0.014,15,0.007,139,0.004
869,16,0.985,139,0.005,140,0.002,42,0.002,17,0.001
876,16,0.830,139,0.074,17,0.015,83,0.012,42,0.011
878,16,0.952,139,0.022,140,0.018,42,0.001,17,0.001
880,16,0.964,139,0.021,42,0.005,140,0.003,95,0.001
882,16,0.444,172,0.167,162,0.084,180,0.078,140,0.077
883,16,0.969,139,0.009,42,0.007,54,0.004,140,0.001
885,16,0.965,139,0.005,140,0.004,162,0.003,95,0.003
886,16,0.944,54,0.014,140,0.010,14,0.007,139,0.004
887,16,0.950,172,0.016,54,0.006,140,0.005,139,0.004
890,16,0.983,139,0.005,42,0.002,140,0.001,170,0.001
892,172,0.246,167,0.144,180,0.111,170,0.065,157,0.065
893,16,0.871,42,0.090,139,0.014,95,0.005,97,0.003
896,17,0.944,140,0.018,35,0.009,139,0.007,56,0.006
897,17,0.961,161,0.013,42,0.009,136,0.002,139,0.002
899,17,0.966,140,0.016,56,0.005,35,0.004,139,0.002
901,17,0.811,140,0.067,56,0.027,42,0.026,139,0.017
903,17,0.764,136,0.029,42,0.022,148,0.017,139,0.016
904,17,0.874,42,0.041,140,0.028,139,0.016,161,0.009
905,17,0.992,56,0.001,139,0.001,42,0.001,140,0.001
908,17,0.688,42,0.137,139,0.049,16,0.029,140,0.027
909,161,0.287,167,0.207,17,0.097,96,0.077,139,0.048
911,17,0.837,140,0.111,139,0.025,42,0.007,56,0.004
913,17,0.920,42,0.030,16,0.011,140,0.010,56,0.007
914,17,0.852,140,0.044,35,0.028,42,0.021,139,0.012
915,17,0.725,48,0.031,116,0.026,130,0.017,119,0.017
919,17,0.943,42,0.014,140,0.007,16,0.007,161,0.005
921,173,0.415,17,0.080,140,0.077,179,0.076,43,0.069
924,167,0.218,17,0.165,139,0.122,96,0.065,168,0.048
930,17,0.960,189,0.004,139,0.004,140,0.003,44,0.003
