#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
340,7,0.964,5,0.024,58,0.006,6,0.001,61,0.001
343,7,0.952,5,0.031,58,0.004,6,0.003,84,0.001
344,7,0.882,6,0.090,5,0.009,58,0.006,8,0.002
346,7,0.566,5,0.321,58,0.058,8,0.031,9,0.004
348,7,0.895,58,0.027,8,0.014,106,0.011,5,0.009
350,7,0.912,5,0.044,58,0.032,8,0.003,9,0.001
351,7,0.958,5,0.011,58,0.010,6,0.004,106,0.002
352,7,0.943,58,0.019,5,0.005,6,0.004,8,0.002
354,8,0.817,7,0.076,5,0.027,58,0.013,72,0.009
356,7,0.993,58,0.002,5,0.002,6,0.001,8,0.001
357,7,0.982,5,0.007,6,0.006,58,0.002,8,0.001
360,7,0.988,6,0.006,58,0.001,5,0.001,8,0.001
363,7,0.927,6,0.053,8,0.005,58,0.003,36,0.003
365,7,0.852,6,0.028,58,0.011,106,0.009,36,0.008
369,7,0.989,58,0.006,5,0.002,6,0.001,106,0.000
370,7,0.928,6,0.054,58,0.010,8,0.001,5,0.001
371,7,0.943,58,0.016,5,0.012,6,0.009,8,0.006
372,7,0.521,5,0.207,8,0.094,6,0.030,58,0.022
373,7,0.705,8,0.219,5,0.024,6,0.021,58,0.007
381,8,0.932,187,0.012,6,0.009,23,0.006,7,0.005
382,72,0.366,1,0.204,8,0.184,86,0.099,23,0.055
383,8,0.818,1,0.124,72,0.019,45,0.018,3,0.004
384,7,0.574,65,0.051,8,0.042,147,0.032,5,0.024
386,25,0.303,8,0.246,58,0.210,86,0.096,108,0.029
387,8,0.330,147,0.156,46,0.058,5,0.040,91,0.037
389,8,0.969,1,0.019,23,0.003,72,0.002,25,0.002
391,72,0.420,8,0.217,25,0.114,23,0.113,1,0.022
394,8,0.987,58,0.005,23,0.001,1,0.001,72,0.001
405,8,0.916,1,0.037,23,0.013,25,0.008,72,0.006
407,8,0.947,23,0.020,1,0.010,58,0.008,5,0.007
408,52,0.396,8,0.388,46,0.122,50,0.015,86,0.015
410,8,0.894,89,0.046,51,0.015,72,0.014,86,0.012
412,8,0.910,5,0.023,23,0.010,24,0.008,58,0.007
419,8,0.913,5,0.025,23,0.019,58,0.011,3,0.005
420,8,0.400,25,0.239,50,0.167,52,0.050,51,0.041
422,8,0.413,50,0.120,86,0.091,25,0.084,51,0.048
424,8,0.913,25,0.024,5,0.019,23,0.012,1,0.008
425,6,0.258,9,0.149,11,0.103,27,0.044,58,0.041
430,9,0.698,27,0.210,26,0.057,11,0.010,29,0.008
434,9,0.442,49,0.183,134,0.085,27,0.073,142,0.052
435,9,0.668,26,0.122,27,0.080,49,0.049,29,0.024
438,30,0.335,107,0.171,49,0.159,29,0.109,74,0.094
439,29,0.287,30,0.251,107,0.180,9,0.090,13,0.036
440,104,0.191,34,0.125,11,0.114,19,0.088,27,0.071
442,49,0.924,134,0.038,9,0.012,27,0.008,11,0.006
443,134,0.712,9,0.141,49,0.076,11,0.028,14,0.020
445,27,0.416,11,0.199,9,0.098,13,0.065,21,0.036
447,11,0.323,9,0.311,49,0.185,23,0.069,27,0.021
448,49,0.330,9,0.249,27,0.151,11,0.067,30,0.044
449,9,0.874,27,0.038,11,0.033,29,0.011,30,0.009
450,9,0.503,58,0.198,49,0.147,11,0.047,27,0.018
451,27,0.480,29,0.361,9,0.077,30,0.041,26,0.014
453,9,0.847,27,0.127,26,0.010,29,0.006,11,0.003
454,49,0.327,9,0.196,27,0.150,11,0.046,30,0.041
455,9,0.248,49,0.212,29,0.111,142,0.108,11,0.091
457,9,0.921,134,0.024,49,0.017,27,0.010,19,0.010
458,9,0.808,27,0.106,49,0.035,11,0.016,134,0.010
459,27,0.343,9,0.308,26,0.196,30,0.047,11,0.029
462,9,0.973,27,0.009,49,0.007,134,0.004,11,0.003
463,58,0.541,9,0.253,8,0.061,49,0.015,5,0.014
468,27,0.600,9,0.176,26,0.067,30,0.040,11,0.034
472,9,0.111,91,0.105,107,0.077,30,0.060,103,0.058
473,9,0.911,49,0.019,27,0.010,30,0.010,26,0.010
475,9,0.989,11,0.003,134,0.001,26,0.001,49,0.001
480,9,0.924,11,0.055,134,0.005,58,0.003,26,0.003
483,9,0.945,27,0.020,29,0.015,11,0.006,26,0.003
487,10,0.945,109,0.033,97,0.002,26,0.002,21,0.002
488,9,0.745,26,0.077,27,0.071,49,0.030,58,0.018
492,10,0.974,109,0.007,26,0.003,57,0.002,5,0.001
493,10,0.971,109,0.014,97,0.004,27,0.003,26,0.003
494,10,0.992,26,0.002,24,0.001,57,0.001,188,0.001
498,10,0.795,26,0.150,30,0.012,27,0.011,29,0.008
499,197,0.105,126,0.047,128,0.043,13,0.041,76,0.040
501,10,0.970,26,0.007,57,0.005,44,0.002,30,0.002
503,10,0.977,57,0.008,24,0.003,109,0.002,5,0.001
506,10,0.980,26,0.005,30,0.002,29,0.002,9,0.001
508,10,0.978,109,0.007,26,0.003,24,0.001,57,0.001
509,10,0.766,26,0.145,4,0.040,27,0.014,30,0.004
510,10,0.885,26,0.034,27,0.014,29,0.013,109,0.012
512,10,0.917,109,0.046,97,0.016,27,0.004,98,0.004
513,10,0.938,109,0.035,26,0.005,57,0.003,5,0.002
514,171,0.403,109,0.107,13,0.030,128,0.027,122,0.026
516,10,0.980,26,0.005,109,0.004,5,0.001,57,0.001
517,10,0.963,26,0.005,57,0.004,13,0.004,44,0.003
519,10,0.974,109,0.006,26,0.005,5,0.002,98,0.001
521,10,0.985,26,0.004,12,0.002,30,0.002,24,0.001
522,10,0.483,26,0.369,30,0.034,29,0.021,13,0.019
525,10,0.922,109,0.039,26,0.016,27,0.005,97,0.004
526,109,0.611,10,0.334,97,0.015,57,0.003,98,0.003
528,10,0.982,26,0.005,30,0.002,5,0.001,109,0.001
532,10,0.993,26,0.002,109,0.001,57,0.000,5,0.000
534,10,0.930,26,0.036,109,0.010,57,0.005,13,0.003
536,10,0.978,109,0.013,26,0.002,12,0.001,57,0.001
538,10,0.487,109,0.483,97,0.008,98,0.008,171,0.002
540,10,0.976,109,0.006,57,0.004,24,0.001,44,0.001
543,10,0.975,26,0.018,30,0.001,5,0.001,27,0.001
546,27,0.616,9,0.131,26,0.083,30,0.050,49,0.046
548,11,0.873,27,0.030,128,0.026,9,0.024,26,0.012
550,11,0.828,27,0.055,26,0.045,9,0.041,49,0.005
551,91,0.482,93,0.171,142,0.058,19,0.044,61,0.033
553,49,0.501,27,0.280,9,0.096,30,0.060,26,0.029
556,11,0.398,27,0.330,9,0.121,26,0.073,29,0.032
558,11,0.987,26,0.007,49,0.002,9,0.001,27,0.001
560,11,0.671,97,0.050,156,0.033,21,0.028,193,0.021
563,9,0.682,27,0.137,11,0.049,26,0.038,49,0.022
565,11,0.845,49,0.093,9,0.023,23,0.004,107,0.004
567,13,0.285,11,0.084,187,0.064,21,0.057,108,0.052
569,11,0.932,49,0.008,9,0.007,194,0.007,198,0.005
571,11,0.617,23,0.077,29,0.068,49,0.058,30,0.050
572,11,0.959,49,0.028,26,0.003,9,0.001,97,0.001
573,11,0.903,49,0.059,9,0.005,30,0.004,23,0.003
578,11,0.877,128,0.066,187,0.020,9,0.010,49,0.003
579,9,0.851,27,0.079,11,0.013,30,0.011,49,0.009
580,11,0.830,27,0.035,49,0.030,9,0.023,30,0.011
582,9,0.861,27,0.067,11,0.039,49,0.011,26,0.007
583,30,0.357,27,0.344,4,0.202,29,0.029,26,0.015
584,11,0.601,9,0.161,49,0.121,27,0.047,193,0.009
585,11,0.260,4,0.131,27,0.082,9,0.077,128,0.064
586,11,0.874,49,0.043,149,0.017,97,0.010,17,0.010
589,11,0.991,199,0.004,49,0.001,198,0.001,92,0.000
590,49,0.894,134,0.064,9,0.010,25,0.007,26,0.007
592,11,0.283,109,0.236,171,0.054,174,0.044,97,0.031
594,9,0.588,49,0.135,26,0.080,27,0.079,134,0.054
597,49,0.602,26,0.193,11,0.122,27,0.048,4,0.013
602,11,0.305,104,0.086,91,0.084,34,0.082,27,0.043
603,11,0.885,92,0.017,27,0.015,29,0.013,199,0.011
604,12,0.907,96,0.016,13,0.012,139,0.011,55,0.008
608,12,0.987,139,0.003,96,0.003,47,0.002,167,0.002
609,12,0.993,96,0.002,44,0.001,10,0.001,98,0.000
610,12,0.930,96,0.045,55,0.007,47,0.004,167,0.004
615,12,0.978,167,0.013,96,0.002,55,0.001,24,0.001
616,12,0.979,96,0.003,167,0.002,55,0.002,42,0.001
618,12,0.592,167,0.102,55,0.090,88,0.027,136,0.026
622,161,0.246,12,0.176,97,0.049,44,0.048,83,0.045
623,12,0.978,96,0.010,167,0.005,55,0.001,98,0.001
624,12,0.969,167,0.015,96,0.005,168,0.002,161,0.001
627,12,0.986,96,0.004,167,0.003,55,0.001,161,0.001
632,143,0.324,13,0.198,10,0.060,98,0.057,145,0.045
634,12,0.978,96,0.014,139,0.003,167,0.001,55,0.001
637,12,0.968,96,0.008,167,0.008,161,0.002,42,0.002
638,12,0.951,96,0.018,139,0.008,191,0.003,167,0.002
640,12,0.966,96,0.019,167,0.005,55,0.004,47,0.001
643,12,0.898,13,0.022,42,0.010,136,0.010,191,0.009
644,12,0.979,96,0.006,10,0.004,167,0.002,13,0.002
646,12,0.986,96,0.008,167,0.001,139,0.001,42,0.001
649,12,0.644,96,0.325,167,0.009,139,0.008,47,0.003
650,12,0.972,10,0.005,96,0.004,13,0.004,167,0.003
651,12,0.944,96,0.020,10,0.016,55,0.005,167,0.003
654,12,0.990,96,0.002,167,0.001,10,0.001,24,0.001
656,12,0.968,96,0.009,167,0.006,161,0.004,139,0.003
658,12,0.985,96,0.010,55,0.001,167,0.001,10,0.000
659,12,0.917,167,0.054,96,0.010,47,0.005,139,0.003
661,13,0.961,137,0.016,136,0.002,57,0.002,55,0.002
664,137,0.208,136,0.116,135,0.077,31,0.056,32,0.051
665,13,0.997,108,0.001,44,0.000,106,0.000,57,0.000
673,13,0.883,79,0.016,138,0.012,108,0.009,111,0.008
674,13,0.860,137,0.024,122,0.013,118,0.008,11,0.007
675,13,0.532,160,0.117,81,0.031,93,0.031,79,0.030
676,13,0.939,108,0.051,44,0.002,4,0.001,114,0.000
679,13,0.735,108,0.153,44,0.030,30,0.019,128,0.011
681,13,0.402,41,0.139,44,0.061,79,0.053,108,0.041
683,13,0.981,57,0.004,108,0.003,137,0.002,79,0.001
684,13,0.937,108,0.018,44,0.015,81,0.003,106,0.003
686,13,0.951,81,0.015,108,0.004,79,0.003,192,0.003
687,13,0.621,122,0.094,88,0.041,81,0.031,171,0.024
688,13,0.984,108,0.009,81,0.001,44,0.001,114,0.001
689,13,0.837,93,0.024,108,0.018,112,0.011,79,0.010
692,13,0.117,26,0.117,10,0.107,12,0.053,98,0.047
695,13,0.965,44,0.009,108,0.009,106,0.004,191,0.002
696,81,0.326,57,0.285,192,0.122,13,0.047,98,0.043
697,13,0.875,108,0.017,89,0.013,160,0.011,58,0.010
698,13,0.960,137,0.007,122,0.006,81,0.005,108,0.004
700,13,0.994,192,0.001,108,0.001,191,0.000,160,0.000
703,13,0.827,160,0.046,57,0.029,114,0.010,137,0.007
704,13,0.976,108,0.016,160,0.003,57,0.001,21,0.001
705,13,0.996,108,0.001,44,0.001,12,0.000,137,0.000
707,13,0.892,108,0.074,81,0.006,44,0.005,93,0.003
708,13,0.909,108,0.035,30,0.012,10,0.008,26,0.005
709,13,0.978,44,0.003,108,0.003,160,0.002,191,0.002
711,13,0.898,108,0.047,111,0.007,135,0.005,112,0.005
714,13,0.977,107,0.003,108,0.002,137,0.002,44,0.001
718,13,0.943,137,0.014,57,0.008,21,0.005,55,0.005
721,14,0.922,134,0.048,54,0.015,15,0.008,70,0.001
723,14,0.834,54,0.114,15,0.022,134,0.017,16,0.001
724,14,0.962,54,0.027,15,0.007,134,0.002,16,0.000
726,14,0.867,54,0.086,15,0.031,164,0.003,134,0.002
728,14,0.952,54,0.029,15,0.011,134,0.003,164,0.000
731,14,0.685,134,0.270,54,0.023,15,0.007,49,0.005
737,54,0.451,14,0.413,15,0.092,49,0.008,74,0.007
738,54,0.686,14,0.286,15,0.018,134,0.001,16,0.001
739,14,0.964,54,0.015,15,0.007,134,0.007,75,0.001
742,14,0.921,54,0.047,15,0.016,134,0.006,16,0.001
743,14,0.945,54,0.033,134,0.007,15,0.007,9,0.001
745,14,0.948,15,0.021,54,0.020,134,0.004,16,0.001
749,14,0.915,54,0.068,15,0.010,134,0.002,16,0.001
750,14,0.861,54,0.110,15,0.022,134,0.002,16,0.000
752,14,0.866,54,0.102,15,0.020,134,0.001,164,0.001
753,14,0.934,54,0.029,15,0.015,134,0.011,16,0.002
757,14,0.935,134,0.027,54,0.022,15,0.009,49,0.002
759,14,0.874,54,0.106,15,0.014,164,0.001,134,0.001
761,14,0.846,54,0.073,15,0.071,16,0.002,134,0.002
763,14,0.646,134,0.091,15,0.090,54,0.049,49,0.037
764,14,0.948,54,0.040,15,0.009,134,0.001,16,0.001
765,14,0.958,54,0.032,15,0.005,134,0.002,16,0.000
766,14,0.947,54,0.033,15,0.012,134,0.004,164,0.000
767,14,0.824,54,0.154,15,0.011,134,0.003,16,0.001
771,14,0.907,54,0.061,15,0.027,134,0.002,16,0.002
772,14,0.947,54,0.029,15,0.017,134,0.001,164,0.001
773,14,0.795,54,0.134,15,0.040,164,0.003,175,0.001
774,14,0.908,54,0.074,15,0.014,134,0.001,164,0.000
777,14,0.844,54,0.141,15,0.007,164,0.002,134,0.001
779,14,0.874,54,0.105,15,0.013,134,0.001,164,0.001
783,15,0.984,14,0.007,54,0.002,164,0.001,157,0.000
785,15,0.877,54,0.034,158,0.015,56,0.013,130,0.009
786,15,0.986,158,0.003,54,0.002,56,0.001,95,0.001
787,15,0.904,158,0.022,54,0.016,56,0.010,157,0.005
795,15,0.999,54,0.001,164,0.000,14,0.000,158,0.000
796,15,0.979,54,0.012,164,0.004,14,0.003,138,0.000
797,15,0.990,14,0.001,158,0.001,175,0.001,157,0.001
799,15,0.985,54,0.004,73,0.002,158,0.001,164,0.001
800,15,0.525,54,0.284,14,0.136,164,0.034,43,0.002
802,15,0.592,54,0.171,164,0.096,14,0.085,73,0.015
803,15,0.976,54,0.008,14,0.004,164,0.003,158,0.001
804,15,0.819,73,0.072,54,0.029,164,0.017,74,0.013
805,97,0.200,95,0.141,15,0.111,158,0.095,56,0.070
808,15,0.985,54,0.003,14,0.002,164,0.002,158,0.001
809,15,0.983,14,0.005,54,0.003,164,0.002,73,0.001
811,15,0.966,54,0.022,14,0.005,164,0.002,56,0.001
815,14,0.453,54,0.406,15,0.124,164,0.002,134,0.002
817,15,0.996,158,0.001,54,0.001,164,0.000,157,0.000
820,15,0.975,54,0.018,164,0.002,14,0.002,56,0.000
821,15,0.723,158,0.034,21,0.017,76,0.017,41,0.012
824,136,0.447,137,0.315,15,0.100,138,0.045,41,0.017
825,15,0.980,73,0.003,164,0.003,158,0.002,136,0.002
826,15,0.859,164,0.048,73,0.036,54,0.026,74,0.004
827,15,0.978,54,0.010,158,0.003,14,0.002,164,0.001
830,15,0.936,164,0.037,54,0.006,158,0.004,73,0.003
831,15,0.853,54,0.086,14,0.035,16,0.005,164,0.002
832,15,0.954,54,0.014,164,0.006,158,0.003,73,0.002
837,15,0.954,54,0.016,14,0.005,158,0.004,164,0.003
838,16,0.988,140,0.002,54,0.002,134,0.001,17,0.001
839,16,0.984,140,0.003,54,0.001,139,0.001,182,0.001
840,16,0.970,140,0.003,15,0.003,170,0.002,95,0.002
842,16,0.940,140,0.012,139,0.005,17,0.003,42,0.003
844,16,0.880,95,0.028,97,0.022,172,0.022,42,0.011
846,16,0.946,70,0.006,140,0.004,95,0.003,82,0.002
847,16,0.950,140,0.011,54,0.005,139,0.004,17,0.002
848,16,0.977,139,0.003,140,0.002,54,0.002,42,0.001
849,171,0.232,172,0.098,43,0.094,157,0.080,156,0.069
850,16,0.853,54,0.055,136,0.027,170,0.021,26,0.007
851,16,0.979,54,0.003,140,0.003,139,0.002,14,0.001
852,16,0.959,170,0.006,162,0.006,136,0.005,54,0.003
854,16,0.961,140,0.007,139,0.003,54,0.003,182,0.002
858,16,0.686,134,0.115,70,0.089,75,0.021,14,0.015
866,16,0.984,54,0.003,134,0.001,140,0.001,14,0.001
868,16,0.988,54,0.004,14,0.002,140,0.001,15,0.001
869,16,0.976,140,0.003,70,0.002,170,0.001,139,0.001
876,16,0.919,134,0.014,83,0.010,140,0.009,139,0.006
878,16,0.952,140,0.031,14,0.004,54,0.003,139,0.001
880,16,0.947,140,0.017,139,0.005,95,0.005,42,0.004
882,173,0.475,180,0.124,157,0.100,172,0.066,182,0.058
883,16,0.974,139,0.003,140,0.003,54,0.002,70,0.001
885,16,0.993,54,0.001,140,0.001,14,0.001,172,0.000
886,16,0.985,54,0.005,140,0.002,14,0.002,15,0.001
887,16,0.869,15,0.061,54,0.046,140,0.005,14,0.004
890,16,0.988,140,0.002,70,0.001,139,0.001,54,0.001
892,173,0.468,172,0.333,179,0.057,157,0.040,153,0.024
893,16,0.945,42,0.028,54,0.004,139,0.003,95,0.003
896,17,0.912,140,0.061,35,0.006,56,0.005,191,0.003
897,17,0.895,161,0.034,42,0.030,97,0.011,182,0.008
899,17,0.959,56,0.023,140,0.007,35,0.005,42,0.002
901,17,0.844,35,0.019,140,0.015,56,0.014,182,0.014
903,17,0.696,136,0.078,42,0.025,97,0.019,12,0.015
904,17,0.961,42,0.022,140,0.004,56,0.003,35,0.003
905,17,0.963,186,0.007,161,0.005,97,0.004,42,0.002
908,17,0.838,140,0.039,139,0.036,42,0.033,95,0.008
909,161,0.592,167,0.228,177,0.033,180,0.022,168,0.019
911,17,0.991,140,0.005,139,0.001,42,0.000,56,0.000
913,17,0.902,56,0.045,42,0.021,97,0.007,161,0.004
914,17,0.753,42,0.095,140,0.078,35,0.016,16,0.008
915,17,0.887,137,0.015,56,0.014,35,0.011,136,0.008
919,17,0.427,42,0.237,161,0.077,97,0.071,96,0.036
921,173,0.253,179,0.177,196,0.146,197,0.107,17,0.060
924,17,0.406,167,0.216,42,0.142,139,0.077,161,0.031
930,17,0.504,161,0.061,42,0.060,186,0.045,185,0.017
