#mod db: cub_bb4
#run db: cub_bb4_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
173,3,0.999,1,0.001,2,0.000,72,0.000,143,0.000
175,3,0.999,1,0.001,71,0.000,2,0.000,86,0.000
178,3,0.989,72,0.010,1,0.000,23,0.000,143,0.000
179,4,0.976,27,0.013,29,0.008,30,0.001,32,0.001
180,4,0.993,29,0.003,27,0.002,107,0.000,30,0.000
183,4,0.699,39,0.094,43,0.085,170,0.026,109,0.014
185,4,0.980,27,0.015,29,0.003,26,0.001,30,0.001
186,4,0.979,150,0.010,128,0.008,149,0.000,120,0.000
190,4,0.983,29,0.008,27,0.004,107,0.002,30,0.001
191,4,0.945,30,0.021,32,0.015,13,0.007,33,0.004
192,4,0.979,13,0.016,27,0.001,32,0.001,12,0.001
193,4,0.993,27,0.002,30,0.001,170,0.001,108,0.000
198,4,0.999,30,0.000,25,0.000,44,0.000,108,0.000
199,4,1.000,27,0.000,29,0.000,30,0.000,107,0.000
200,4,0.999,30,0.001,107,0.000,29,0.000,27,0.000
201,4,0.995,27,0.004,29,0.000,12,0.000,13,0.000
205,4,0.969,107,0.021,108,0.007,65,0.002,25,0.000
207,4,0.994,27,0.003,29,0.001,54,0.001,30,0.000
208,4,0.999,27,0.000,13,0.000,26,0.000,128,0.000
210,4,0.968,27,0.018,29,0.005,32,0.003,30,0.002
211,4,0.998,13,0.001,10,0.000,30,0.000,54,0.000
212,4,0.640,13,0.311,10,0.011,30,0.009,98,0.005
214,4,1.000,107,0.000,30,0.000,27,0.000,108,0.000
217,4,0.998,25,0.000,30,0.000,107,0.000,187,0.000
219,4,0.993,28,0.002,22,0.001,105,0.001,187,0.001
223,107,0.841,29,0.074,4,0.051,30,0.023,108,0.010
226,4,0.796,107,0.192,30,0.007,29,0.003,108,0.001
229,4,0.889,105,0.095,22,0.009,25,0.002,28,0.001
231,4,0.996,107,0.003,30,0.001,108,0.000,29,0.000
233,4,0.953,135,0.012,40,0.005,54,0.003,25,0.003
234,4,0.993,27,0.003,29,0.002,9,0.000,13,0.000
236,4,0.999,30,0.000,107,0.000,29,0.000,27,0.000
237,4,0.998,107,0.001,27,0.001,108,0.000,29,0.000
239,5,0.977,24,0.021,58,0.001,8,0.000,7,0.000
240,5,0.998,24,0.001,7,0.000,8,0.000,58,0.000
244,8,0.932,5,0.025,58,0.007,6,0.007,3,0.005
246,5,0.963,24,0.007,106,0.005,7,0.004,44,0.002
251,5,0.994,7,0.002,8,0.001,24,0.001,50,0.000
252,5,0.746,7,0.248,6,0.003,8,0.001,58,0.000
255,5,0.998,8,0.001,7,0.000,24,0.000,58,0.000
259,5,0.998,7,0.001,24,0.001,26,0.000,50,0.000
260,5,0.989,24,0.008,7,0.003,58,0.000,26,0.000
265,5,0.950,7,0.042,8,0.002,26,0.001,58,0.001
271,8,0.644,5,0.189,72,0.091,25,0.023,7,0.013
277,5,0.999,7,0.000,185,0.000,58,0.000,10,0.000
279,5,0.995,7,0.004,8,0.000,58,0.000,6,0.000
282,5,0.803,7,0.127,8,0.053,6,0.005,93,0.001
286,6,0.989,7,0.004,120,0.002,128,0.001,150,0.001
292,6,0.971,7,0.019,40,0.003,120,0.001,76,0.001
298,6,0.674,7,0.300,65,0.007,58,0.004,122,0.002
300,6,0.998,7,0.002,187,0.000,40,0.000,128,0.000
304,6,0.972,120,0.014,7,0.007,40,0.001,65,0.001
308,6,1.000,159,0.000,122,0.000,7,0.000,187,0.000
309,6,0.995,122,0.001,127,0.001,159,0.001,150,0.001
311,6,0.249,98,0.136,29,0.070,13,0.063,151,0.060
312,6,0.996,7,0.003,187,0.000,120,0.000,45,0.000
314,6,0.990,7,0.008,122,0.000,187,0.000,58,0.000
315,6,0.985,7,0.008,128,0.001,40,0.001,127,0.001
325,7,0.983,5,0.009,58,0.005,6,0.002,65,0.000
329,7,0.978,6,0.010,5,0.005,58,0.001,65,0.001
330,7,1.000,5,0.000,6,0.000,65,0.000,58,0.000
337,7,0.994,5,0.003,6,0.002,8,0.000,58,0.000
340,7,0.997,5,0.002,6,0.000,58,0.000,8,0.000
343,7,0.996,5,0.003,58,0.000,6,0.000,106,0.000
344,7,0.848,6,0.144,58,0.004,5,0.002,122,0.001
346,7,0.982,108,0.005,8,0.004,5,0.003,6,0.002
348,7,0.998,5,0.001,6,0.000,58,0.000,65,0.000
350,7,0.961,5,0.031,6,0.002,26,0.001,58,0.001
351,7,0.999,65,0.000,6,0.000,58,0.000,108,0.000
352,7,0.990,5,0.007,6,0.001,58,0.001,8,0.000
354,7,0.730,8,0.246,5,0.008,45,0.006,6,0.005
356,7,0.981,5,0.006,58,0.004,6,0.003,8,0.002
357,7,0.994,6,0.004,5,0.001,58,0.000,8,0.000
360,7,0.992,5,0.005,6,0.002,58,0.000,26,0.000
363,7,0.961,6,0.036,5,0.002,58,0.000,65,0.000
365,7,0.987,58,0.006,6,0.004,8,0.001,5,0.000
369,7,0.997,5,0.001,58,0.000,65,0.000,108,0.000
370,7,0.991,6,0.008,5,0.000,58,0.000,8,0.000
371,7,0.997,5,0.001,108,0.000,58,0.000,8,0.000
372,7,0.866,5,0.063,87,0.033,58,0.007,75,0.005
373,7,0.995,5,0.002,6,0.002,8,0.001,108,0.000
381,8,0.725,107,0.061,6,0.061,4,0.033,128,0.020
382,1,0.730,8,0.222,100,0.029,23,0.004,72,0.002
383,8,0.972,1,0.028,45,0.000,85,0.000,23,0.000
384,7,0.391,6,0.160,65,0.121,60,0.055,40,0.048
386,8,0.603,6,0.166,58,0.045,108,0.030,107,0.023
387,5,0.587,8,0.292,7,0.042,74,0.016,93,0.015
389,8,0.999,1,0.001,58,0.000,45,0.000,23,0.000
391,44,0.355,23,0.254,8,0.198,107,0.104,30,0.029
394,8,0.999,58,0.000,7,0.000,23,0.000,5,0.000
405,8,0.982,6,0.006,52,0.005,1,0.003,7,0.000
407,8,0.981,5,0.011,23,0.002,7,0.001,1,0.001
408,8,0.992,1,0.003,23,0.003,58,0.001,52,0.000
410,8,0.758,50,0.083,51,0.040,72,0.020,90,0.018
412,8,0.868,5,0.110,7,0.016,58,0.003,184,0.000
419,8,0.999,184,0.000,5,0.000,1,0.000,23,0.000
420,8,0.950,6,0.012,1,0.012,45,0.007,107,0.003
422,8,0.998,7,0.001,6,0.000,58,0.000,1,0.000
424,8,0.978,6,0.011,1,0.003,58,0.002,7,0.001
425,9,0.769,11,0.144,27,0.041,58,0.008,30,0.008
430,9,0.942,27,0.045,11,0.006,29,0.004,19,0.003
434,9,0.439,29,0.362,27,0.129,11,0.030,58,0.013
435,27,0.533,9,0.331,26,0.087,11,0.039,30,0.002
438,49,0.962,97,0.012,11,0.008,30,0.005,12,0.002
439,9,0.752,30,0.209,44,0.009,4,0.006,108,0.006
440,11,0.893,49,0.066,27,0.011,9,0.007,26,0.006
442,49,0.709,134,0.243,26,0.021,27,0.006,54,0.004
443,27,0.558,9,0.344,134,0.053,14,0.013,49,0.011
445,9,0.671,27,0.197,11,0.088,49,0.031,29,0.009
447,9,0.747,34,0.030,27,0.028,49,0.025,135,0.025
448,27,0.488,49,0.215,30,0.138,26,0.050,29,0.028
449,9,0.997,11,0.003,27,0.000,29,0.000,58,0.000
450,9,0.734,27,0.127,30,0.051,29,0.039,11,0.038
451,27,0.761,29,0.215,9,0.011,11,0.007,30,0.002
453,9,0.992,27,0.007,29,0.000,11,0.000,30,0.000
454,26,0.496,30,0.370,49,0.081,27,0.014,10,0.011
455,11,0.594,29,0.320,27,0.062,9,0.009,49,0.005
457,9,0.916,11,0.052,49,0.022,27,0.004,3,0.002
458,27,0.556,9,0.433,19,0.006,11,0.002,49,0.001
459,9,0.690,27,0.165,11,0.113,30,0.012,29,0.009
462,9,0.988,27,0.006,11,0.003,49,0.001,19,0.001
463,9,0.959,58,0.028,3,0.010,5,0.001,106,0.000
468,9,0.582,11,0.137,27,0.080,30,0.078,26,0.071
472,91,0.399,49,0.250,40,0.157,174,0.029,11,0.018
473,9,0.922,49,0.021,30,0.018,11,0.014,26,0.006
475,9,0.958,11,0.036,49,0.002,26,0.002,27,0.001
480,9,0.997,11,0.002,3,0.000,26,0.000,58,0.000
483,9,0.999,27,0.001,11,0.000,58,0.000,30,0.000
487,10,0.997,109,0.001,13,0.000,98,0.000,29,0.000
488,10,0.497,26,0.383,29,0.050,9,0.017,27,0.015
492,10,0.998,12,0.001,13,0.000,57,0.000,109,0.000
493,10,0.991,109,0.004,27,0.001,98,0.001,57,0.000
494,10,0.999,24,0.000,12,0.000,44,0.000,96,0.000
498,10,0.953,29,0.031,26,0.010,30,0.002,27,0.002
499,10,0.934,109,0.058,98,0.003,13,0.002,57,0.001
501,10,0.997,109,0.001,29,0.001,13,0.000,30,0.000
503,10,0.983,12,0.004,96,0.003,109,0.002,57,0.002
506,10,0.999,29,0.000,30,0.000,58,0.000,98,0.000
508,10,0.962,12,0.013,139,0.007,96,0.004,57,0.003
509,10,0.704,26,0.206,4,0.050,13,0.020,54,0.008
510,10,0.990,27,0.003,26,0.002,29,0.001,12,0.001
512,10,0.961,109,0.022,29,0.008,98,0.001,26,0.001
513,10,0.993,12,0.003,109,0.002,13,0.001,98,0.000
514,13,0.408,11,0.154,98,0.104,109,0.055,10,0.054
516,10,0.999,58,0.000,98,0.000,109,0.000,13,0.000
517,10,0.998,12,0.002,13,0.000,44,0.000,24,0.000
519,10,0.999,109,0.000,26,0.000,27,0.000,24,0.000
521,10,0.996,12,0.002,98,0.001,29,0.000,27,0.000
522,10,0.567,13,0.391,12,0.010,108,0.006,98,0.005
525,10,0.920,109,0.070,26,0.005,98,0.001,97,0.001
526,10,0.958,12,0.020,109,0.009,96,0.003,57,0.002
528,10,0.999,109,0.000,58,0.000,98,0.000,30,0.000
532,10,0.999,26,0.000,24,0.000,109,0.000,12,0.000
534,10,0.989,109,0.005,96,0.001,57,0.001,12,0.001
536,10,0.997,12,0.001,96,0.000,139,0.000,109,0.000
538,10,0.776,109,0.159,13,0.043,12,0.009,98,0.007
540,10,0.990,12,0.002,109,0.002,57,0.001,24,0.001
543,10,0.979,109,0.011,26,0.005,98,0.002,13,0.001
546,27,0.782,26,0.098,11,0.062,9,0.048,29,0.005
548,11,0.716,9,0.081,22,0.064,105,0.025,13,0.020
550,11,0.994,26,0.004,9,0.002,27,0.001,29,0.000
551,19,0.418,93,0.217,198,0.143,9,0.034,91,0.028
553,9,0.759,27,0.193,49,0.038,11,0.008,30,0.001
556,11,0.884,27,0.061,9,0.025,29,0.012,26,0.010
558,11,0.997,49,0.002,26,0.001,9,0.000,27,0.000
560,11,0.972,32,0.018,49,0.005,27,0.001,128,0.000
563,9,0.996,27,0.002,11,0.002,58,0.000,160,0.000
565,11,0.906,49,0.055,128,0.014,56,0.008,126,0.003
567,11,0.978,196,0.007,193,0.003,179,0.002,199,0.001
569,11,0.989,9,0.004,198,0.003,193,0.001,194,0.001
571,11,0.627,46,0.228,8,0.057,1,0.035,29,0.011
572,11,0.998,49,0.000,12,0.000,29,0.000,188,0.000
573,11,0.978,26,0.008,49,0.003,29,0.002,27,0.001
578,11,0.651,9,0.182,27,0.056,29,0.037,30,0.014
579,9,0.697,27,0.174,11,0.108,30,0.005,29,0.004
580,128,0.912,4,0.052,54,0.010,11,0.009,74,0.002
582,11,0.809,9,0.182,27,0.007,49,0.001,26,0.000
583,4,0.683,107,0.162,30,0.075,27,0.044,29,0.011
584,11,0.974,9,0.025,193,0.001,49,0.000,142,0.000
585,128,0.910,11,0.024,26,0.022,27,0.009,6,0.005
586,11,0.990,149,0.004,97,0.002,49,0.001,140,0.000
589,11,0.986,199,0.013,196,0.000,9,0.000,34,0.000
590,49,0.992,134,0.004,26,0.001,9,0.001,11,0.000
592,11,0.498,76,0.259,26,0.111,5,0.058,21,0.017
594,9,0.996,11,0.002,27,0.001,134,0.000,26,0.000
597,11,0.954,32,0.037,33,0.007,27,0.000,97,0.000
602,11,0.884,27,0.043,29,0.032,26,0.010,9,0.009
603,11,0.760,29,0.165,27,0.020,30,0.015,13,0.012
604,12,0.997,13,0.001,47,0.001,10,0.000,96,0.000
608,12,0.995,96,0.002,47,0.002,139,0.001,191,0.000
609,12,0.996,96,0.001,139,0.001,188,0.000,24,0.000
610,12,0.989,47,0.003,96,0.002,167,0.001,42,0.001
615,12,0.994,167,0.004,10,0.001,96,0.001,139,0.000
616,12,0.992,42,0.001,96,0.001,191,0.001,44,0.001
618,12,0.972,167,0.006,188,0.004,44,0.003,96,0.003
622,11,0.660,12,0.204,161,0.053,56,0.018,49,0.011
623,12,0.996,96,0.001,13,0.001,188,0.000,191,0.000
624,12,0.998,96,0.001,167,0.000,139,0.000,188,0.000
627,12,0.997,161,0.001,24,0.000,47,0.000,96,0.000
632,167,0.698,12,0.157,96,0.058,177,0.021,139,0.015
634,12,0.924,139,0.073,191,0.001,96,0.000,24,0.000
637,12,0.996,167,0.002,139,0.000,96,0.000,55,0.000
638,12,0.995,188,0.001,44,0.001,10,0.001,13,0.000
640,12,1.000,96,0.000,161,0.000,139,0.000,167,0.000
643,12,0.966,10,0.007,96,0.007,188,0.003,13,0.002
644,12,0.999,13,0.000,10,0.000,44,0.000,96,0.000
646,12,0.999,139,0.000,96,0.000,161,0.000,97,0.000
649,12,0.994,96,0.003,13,0.001,139,0.000,10,0.000
650,12,0.999,96,0.000,10,0.000,13,0.000,139,0.000
651,12,0.916,96,0.073,167,0.002,139,0.002,55,0.002
654,12,0.996,10,0.001,13,0.001,188,0.000,24,0.000
656,12,0.998,96,0.001,139,0.001,167,0.000,13,0.000
658,12,0.992,96,0.003,10,0.003,139,0.001,42,0.001
659,12,0.994,96,0.004,13,0.001,139,0.000,47,0.000
661,13,0.997,12,0.001,191,0.000,106,0.000,57,0.000
664,158,0.495,56,0.120,43,0.116,130,0.067,174,0.051
665,13,1.000,12,0.000,108,0.000,10,0.000,93,0.000
673,13,0.978,57,0.007,160,0.003,89,0.002,108,0.001
674,13,0.631,34,0.114,122,0.100,137,0.034,118,0.016
675,13,0.999,93,0.000,12,0.000,160,0.000,80,0.000
676,13,0.935,108,0.059,4,0.001,29,0.001,12,0.001
679,13,0.825,12,0.107,10,0.027,44,0.011,116,0.005
681,13,0.982,12,0.004,27,0.004,151,0.002,32,0.001
683,13,0.999,57,0.000,160,0.000,192,0.000,191,0.000
684,13,0.993,34,0.004,122,0.001,190,0.000,4,0.000
686,13,0.999,108,0.001,12,0.000,44,0.000,188,0.000
687,13,0.990,122,0.004,190,0.002,137,0.001,12,0.001
688,13,0.999,80,0.001,114,0.000,192,0.000,57,0.000
689,13,0.998,80,0.001,57,0.000,192,0.000,160,0.000
692,26,0.459,44,0.198,24,0.081,25,0.034,75,0.017
695,13,0.994,108,0.002,190,0.001,89,0.000,79,0.000
696,13,0.776,192,0.108,57,0.025,187,0.013,81,0.012
697,13,0.999,108,0.000,89,0.000,160,0.000,12,0.000
698,13,0.997,187,0.000,113,0.000,28,0.000,122,0.000
700,13,0.997,108,0.001,89,0.000,12,0.000,27,0.000
703,13,0.999,108,0.000,12,0.000,34,0.000,187,0.000
704,13,0.998,108,0.001,12,0.000,106,0.000,160,0.000
705,13,0.999,12,0.000,10,0.000,191,0.000,80,0.000
707,13,0.992,57,0.002,108,0.002,192,0.001,93,0.000
708,13,0.996,12,0.002,108,0.001,4,0.000,10,0.000
709,13,1.000,12,0.000,80,0.000,57,0.000,160,0.000
711,13,1.000,12,0.000,190,0.000,192,0.000,187,0.000
714,13,0.999,12,0.000,10,0.000,114,0.000,34,0.000
718,13,0.996,34,0.002,12,0.001,4,0.000,98,0.000
721,14,0.993,54,0.005,15,0.002,134,0.000,16,0.000
723,14,0.986,54,0.012,15,0.002,164,0.000,134,0.000
724,14,0.982,54,0.013,15,0.004,164,0.000,74,0.000
726,14,0.971,54,0.018,15,0.010,164,0.000,16,0.000
728,14,0.999,54,0.001,15,0.000,134,0.000,164,0.000
731,14,0.998,54,0.001,134,0.000,15,0.000,27,0.000
737,14,0.997,54,0.002,134,0.000,15,0.000,16,0.000
738,14,0.668,54,0.308,15,0.020,16,0.003,76,0.000
739,14,0.645,54,0.338,15,0.010,74,0.003,73,0.001
742,14,0.996,54,0.004,15,0.000,134,0.000,164,0.000
743,14,0.992,54,0.003,15,0.003,134,0.001,70,0.000
745,14,0.986,54,0.013,15,0.001,164,0.000,134,0.000
749,14,0.977,54,0.018,15,0.002,76,0.001,16,0.000
750,14,0.973,54,0.014,15,0.012,164,0.000,74,0.000
752,14,0.981,54,0.016,15,0.002,164,0.000,16,0.000
753,14,0.962,54,0.025,15,0.008,134,0.002,16,0.001
757,14,0.756,134,0.108,54,0.056,49,0.045,27,0.009
759,14,0.989,54,0.010,15,0.000,164,0.000,73,0.000
761,14,0.993,54,0.006,15,0.001,16,0.000,76,0.000
763,14,0.940,15,0.051,54,0.004,74,0.001,73,0.001
764,14,0.993,54,0.006,15,0.001,16,0.000,134,0.000
765,14,0.998,54,0.002,15,0.000,134,0.000,16,0.000
766,14,0.995,54,0.004,15,0.001,164,0.000,134,0.000
767,14,0.863,54,0.105,76,0.011,15,0.010,16,0.003
771,14,0.983,54,0.010,15,0.006,16,0.000,76,0.000
772,14,0.685,54,0.272,15,0.041,164,0.001,74,0.001
773,14,0.998,54,0.002,15,0.000,164,0.000,134,0.000
774,14,0.933,54,0.064,15,0.002,16,0.001,134,0.000
777,54,0.614,14,0.371,15,0.006,74,0.002,73,0.002
779,14,0.999,54,0.001,15,0.000,134,0.000,164,0.000
783,15,0.993,14,0.004,54,0.002,164,0.000,16,0.000
785,15,0.939,54,0.026,158,0.018,56,0.006,136,0.002
786,15,0.995,54,0.003,16,0.001,158,0.000,98,0.000
787,15,0.996,158,0.001,56,0.001,21,0.001,171,0.000
795,15,1.000,158,0.000,56,0.000,54,0.000,165,0.000
796,15,0.997,158,0.003,164,0.000,56,0.000,98,0.000
797,15,0.998,158,0.001,54,0.000,164,0.000,165,0.000
799,15,0.986,158,0.010,54,0.001,98,0.001,73,0.000
800,15,1.000,37,0.000,54,0.000,76,0.000,56,0.000
802,15,0.859,54,0.120,164,0.014,14,0.005,74,0.001
803,15,0.997,158,0.001,54,0.000,56,0.000,175,0.000
804,15,0.976,54,0.009,14,0.009,16,0.003,56,0.000
805,15,0.983,158,0.009,56,0.002,16,0.001,98,0.001
808,15,0.979,158,0.019,56,0.001,47,0.001,157,0.000
809,15,0.999,158,0.000,54,0.000,56,0.000,98,0.000
811,15,0.999,54,0.001,14,0.000,158,0.000,56,0.000
815,54,0.918,14,0.074,15,0.004,74,0.002,73,0.000
817,15,1.000,158,0.000,56,0.000,157,0.000,47,0.000
820,15,0.996,158,0.002,164,0.000,157,0.000,56,0.000
821,15,0.996,98,0.001,158,0.001,38,0.000,56,0.000
824,15,0.999,158,0.001,21,0.000,56,0.000,76,0.000
825,15,0.992,158,0.005,56,0.001,54,0.001,73,0.001
826,15,0.997,164,0.001,158,0.000,54,0.000,56,0.000
827,15,0.997,158,0.001,54,0.001,14,0.000,164,0.000
830,15,0.996,158,0.003,164,0.000,56,0.000,54,0.000
831,15,0.998,54,0.001,158,0.000,16,0.000,98,0.000
832,15,0.994,158,0.004,164,0.000,56,0.000,98,0.000
837,15,0.992,54,0.003,16,0.001,158,0.001,175,0.001
838,16,0.999,54,0.001,15,0.000,14,0.000,42,0.000
839,16,0.999,54,0.000,15,0.000,17,0.000,70,0.000
840,16,0.999,170,0.000,42,0.000,54,0.000,136,0.000
842,16,1.000,42,0.000,95,0.000,140,0.000,17,0.000
844,16,0.540,95,0.248,98,0.062,20,0.037,172,0.028
846,16,0.997,15,0.001,42,0.000,54,0.000,14,0.000
847,16,1.000,54,0.000,17,0.000,15,0.000,140,0.000
848,16,1.000,54,0.000,42,0.000,140,0.000,15,0.000
849,34,0.475,175,0.077,156,0.066,11,0.065,173,0.048
850,16,0.643,170,0.340,17,0.002,148,0.002,172,0.001
851,16,0.997,139,0.001,42,0.001,54,0.000,140,0.000
852,16,0.993,170,0.004,140,0.000,54,0.000,17,0.000
854,16,1.000,42,0.000,54,0.000,140,0.000,17,0.000
858,16,1.000,54,0.000,17,0.000,140,0.000,14,0.000
866,16,0.999,54,0.000,140,0.000,17,0.000,42,0.000
868,16,0.995,54,0.002,14,0.001,15,0.000,17,0.000
869,16,1.000,70,0.000,170,0.000,42,0.000,140,0.000
876,16,0.966,139,0.018,42,0.006,17,0.003,95,0.001
878,16,0.998,140,0.001,17,0.000,54,0.000,14,0.000
880,16,0.997,42,0.001,139,0.001,95,0.001,17,0.000
882,16,0.577,172,0.327,173,0.077,170,0.012,140,0.002
883,16,0.999,42,0.000,54,0.000,70,0.000,139,0.000
885,16,0.995,15,0.001,54,0.001,140,0.001,95,0.001
886,16,0.998,17,0.001,54,0.000,140,0.000,15,0.000
887,16,0.991,15,0.003,54,0.002,95,0.001,17,0.001
890,16,0.998,54,0.001,42,0.000,17,0.000,15,0.000
892,172,0.413,157,0.191,173,0.105,16,0.060,182,0.054
893,16,0.994,95,0.001,42,0.001,139,0.001,172,0.001
896,17,0.992,140,0.005,139,0.001,35,0.001,56,0.001
897,17,0.998,42,0.001,161,0.001,56,0.000,148,0.000
899,17,0.999,42,0.000,56,0.000,54,0.000,35,0.000
901,17,0.991,56,0.007,148,0.000,35,0.000,55,0.000
903,17,0.906,16,0.039,136,0.010,148,0.008,42,0.005
904,17,0.996,42,0.002,140,0.001,35,0.000,56,0.000
905,17,0.997,42,0.001,16,0.000,148,0.000,140,0.000
908,17,0.972,42,0.013,140,0.006,16,0.003,35,0.003
909,168,0.451,17,0.191,176,0.080,161,0.049,55,0.049
911,17,0.988,139,0.008,140,0.002,42,0.000,96,0.000
913,17,0.996,42,0.003,56,0.000,139,0.000,161,0.000
914,17,0.988,35,0.007,140,0.002,42,0.001,56,0.001
915,17,0.794,119,0.112,35,0.065,56,0.006,54,0.003
919,17,0.992,42,0.006,161,0.001,56,0.000,176,0.000
921,17,0.312,148,0.226,179,0.197,197,0.096,173,0.021
924,17,0.871,55,0.060,168,0.012,181,0.009,167,0.004
930,17,0.998,56,0.000,42,0.000,140,0.000,139,0.000
