#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
157,3,0.627,1,0.373,2,0.000,45,0.000,23,0.000
161,3,0.961,1,0.033,2,0.003,72,0.001,71,0.001
162,3,0.682,1,0.290,45,0.014,2,0.010,71,0.002
163,1,0.960,3,0.040,23,0.000,72,0.000,8,0.000
165,3,1.000,142,0.000,45,0.000,71,0.000,2,0.000
167,3,1.000,142,0.000,2,0.000,71,0.000,5,0.000
169,3,0.606,2,0.262,1,0.123,45,0.004,71,0.003
170,3,0.864,142,0.136,71,0.000,103,0.000,72,0.000
171,3,0.985,45,0.014,5,0.001,8,0.000,7,0.000
173,3,1.000,1,0.000,45,0.000,2,0.000,72,0.000
175,3,1.000,142,0.000,58,0.000,71,0.000,66,0.000
178,3,0.999,1,0.001,2,0.000,45,0.000,71,0.000
179,4,1.000,27,0.000,30,0.000,13,0.000,105,0.000
180,4,1.000,105,0.000,27,0.000,30,0.000,13,0.000
183,4,1.000,105,0.000,27,0.000,30,0.000,40,0.000
185,4,1.000,30,0.000,31,0.000,27,0.000,33,0.000
186,4,1.000,27,0.000,105,0.000,30,0.000,13,0.000
190,4,1.000,27,0.000,105,0.000,30,0.000,13,0.000
191,4,0.864,13,0.086,30,0.044,27,0.006,10,0.000
192,4,1.000,27,0.000,30,0.000,105,0.000,13,0.000
193,4,1.000,30,0.000,27,0.000,13,0.000,105,0.000
198,4,1.000,27,0.000,30,0.000,105,0.000,13,0.000
199,4,1.000,30,0.000,27,0.000,33,0.000,105,0.000
200,4,1.000,27,0.000,30,0.000,105,0.000,13,0.000
201,4,1.000,27,0.000,30,0.000,31,0.000,105,0.000
205,4,1.000,30,0.000,27,0.000,105,0.000,13,0.000
207,4,0.949,27,0.048,30,0.002,128,0.000,13,0.000
208,4,1.000,13,0.000,105,0.000,27,0.000,30,0.000
210,4,1.000,27,0.000,30,0.000,105,0.000,13,0.000
211,4,1.000,27,0.000,30,0.000,13,0.000,105,0.000
212,4,0.987,27,0.011,30,0.001,105,0.000,13,0.000
214,4,1.000,27,0.000,105,0.000,30,0.000,13,0.000
217,4,1.000,105,0.000,27,0.000,30,0.000,13,0.000
219,4,1.000,105,0.000,27,0.000,13,0.000,30,0.000
223,4,0.995,30,0.005,27,0.001,105,0.000,13,0.000
226,4,1.000,30,0.000,27,0.000,13,0.000,105,0.000
229,4,0.999,105,0.001,27,0.000,13,0.000,129,0.000
231,4,0.998,30,0.001,31,0.000,13,0.000,40,0.000
233,4,1.000,27,0.000,105,0.000,30,0.000,13,0.000
234,4,0.999,27,0.001,13,0.000,30,0.000,128,0.000
236,4,1.000,30,0.000,27,0.000,13,0.000,105,0.000
237,4,1.000,105,0.000,40,0.000,13,0.000,30,0.000
239,5,1.000,24,0.000,7,0.000,8,0.000,58,0.000
240,5,1.000,7,0.000,24,0.000,58,0.000,10,0.000
244,8,1.000,9,0.000,6,0.000,72,0.000,45,0.000
246,5,0.992,24,0.006,106,0.001,7,0.001,8,0.001
251,5,1.000,24,0.000,7,0.000,10,0.000,58,0.000
252,5,1.000,7,0.000,8,0.000,58,0.000,3,0.000
255,5,1.000,7,0.000,8,0.000,58,0.000,24,0.000
259,5,1.000,7,0.000,24,0.000,58,0.000,3,0.000
260,5,1.000,7,0.000,24,0.000,58,0.000,8,0.000
265,5,1.000,7,0.000,24,0.000,8,0.000,58,0.000
271,24,0.950,25,0.033,5,0.016,26,0.001,58,0.000
277,5,1.000,24,0.000,7,0.000,10,0.000,3,0.000
279,5,1.000,7,0.000,24,0.000,3,0.000,106,0.000
282,5,0.881,7,0.119,106,0.000,8,0.000,58,0.000
286,6,1.000,7,0.000,34,0.000,92,0.000,9,0.000
292,6,1.000,7,0.000,34,0.000,92,0.000,9,0.000
298,6,1.000,187,0.000,34,0.000,92,0.000,7,0.000
300,92,0.959,6,0.041,7,0.000,45,0.000,34,0.000
304,6,1.000,7,0.000,92,0.000,65,0.000,34,0.000
308,6,1.000,187,0.000,34,0.000,7,0.000,151,0.000
309,6,1.000,187,0.000,34,0.000,7,0.000,9,0.000
311,9,0.512,8,0.452,58,0.023,25,0.004,23,0.002
312,6,1.000,7,0.000,34,0.000,187,0.000,9,0.000
314,6,1.000,7,0.000,92,0.000,34,0.000,187,0.000
315,6,0.789,7,0.188,92,0.022,45,0.001,65,0.000
325,7,1.000,6,0.000,65,0.000,108,0.000,5,0.000
329,7,0.981,5,0.018,8,0.000,58,0.000,108,0.000
330,7,1.000,5,0.000,45,0.000,6,0.000,65,0.000
337,7,0.999,6,0.001,92,0.000,5,0.000,108,0.000
340,7,0.986,5,0.014,8,0.000,76,0.000,3,0.000
343,7,0.968,5,0.032,106,0.000,3,0.000,8,0.000
344,7,0.827,6,0.173,92,0.000,108,0.000,45,0.000
346,7,1.000,6,0.000,108,0.000,5,0.000,8,0.000
348,7,0.999,45,0.001,92,0.000,6,0.000,65,0.000
350,7,0.956,5,0.042,8,0.002,106,0.000,58,0.000
351,7,1.000,6,0.000,5,0.000,108,0.000,106,0.000
352,7,1.000,6,0.000,5,0.000,92,0.000,114,0.000
354,7,0.999,8,0.001,5,0.000,106,0.000,6,0.000
356,7,1.000,6,0.000,5,0.000,45,0.000,8,0.000
357,7,1.000,6,0.000,5,0.000,106,0.000,8,0.000
360,7,1.000,5,0.000,6,0.000,106,0.000,108,0.000
363,7,1.000,6,0.000,106,0.000,5,0.000,108,0.000
365,7,1.000,6,0.000,106,0.000,108,0.000,65,0.000
369,7,0.999,5,0.001,106,0.000,8,0.000,108,0.000
370,7,1.000,6,0.000,65,0.000,108,0.000,114,0.000
371,7,1.000,5,0.000,106,0.000,108,0.000,65,0.000
372,7,1.000,5,0.000,106,0.000,8,0.000,58,0.000
373,7,1.000,5,0.000,8,0.000,106,0.000,6,0.000
381,8,0.956,6,0.026,187,0.018,9,0.000,7,0.000
382,8,0.984,25,0.007,72,0.003,58,0.002,23,0.002
383,8,0.998,5,0.002,58,0.000,106,0.000,23,0.000
384,7,0.370,65,0.233,58,0.092,131,0.079,6,0.061
386,8,0.590,187,0.370,9,0.022,6,0.010,72,0.004
387,144,0.245,58,0.105,7,0.087,146,0.063,8,0.051
389,8,1.000,1,0.000,72,0.000,52,0.000,23,0.000
391,8,1.000,72,0.000,106,0.000,1,0.000,23,0.000
394,8,1.000,1,0.000,106,0.000,5,0.000,72,0.000
405,8,1.000,72,0.000,1,0.000,23,0.000,9,0.000
407,8,1.000,1,0.000,72,0.000,23,0.000,9,0.000
408,8,0.997,52,0.001,1,0.001,72,0.000,45,0.000
410,8,0.993,106,0.002,50,0.001,51,0.001,52,0.001
412,8,0.974,5,0.024,7,0.001,106,0.001,58,0.000
419,8,0.998,106,0.001,7,0.000,5,0.000,58,0.000
420,8,0.904,72,0.090,6,0.005,45,0.000,187,0.000
422,8,0.988,52,0.009,50,0.001,9,0.001,23,0.001
424,25,0.769,23,0.130,50,0.065,8,0.023,9,0.008
425,9,0.922,27,0.026,23,0.017,11,0.012,49,0.011
430,27,0.752,29,0.189,9,0.055,19,0.003,30,0.000
434,9,0.901,29,0.077,27,0.016,30,0.002,19,0.001
435,26,0.991,9,0.006,27,0.003,134,0.000,11,0.000
438,49,0.999,30,0.001,27,0.000,54,0.000,74,0.000
439,27,0.649,30,0.320,4,0.014,10,0.007,49,0.004
440,74,0.310,91,0.294,198,0.175,128,0.053,150,0.045
442,49,0.856,74,0.057,9,0.031,134,0.023,142,0.013
443,134,0.703,9,0.250,26,0.045,49,0.001,27,0.001
445,27,0.990,26,0.009,9,0.000,10,0.000,11,0.000
447,29,0.460,9,0.425,27,0.046,107,0.013,49,0.012
448,27,0.827,30,0.107,4,0.045,13,0.009,29,0.007
449,9,1.000,27,0.000,25,0.000,11,0.000,26,0.000
450,9,0.883,23,0.063,49,0.044,30,0.005,142,0.002
451,9,0.989,19,0.006,27,0.005,29,0.000,49,0.000
453,9,0.795,27,0.202,11,0.003,26,0.000,19,0.000
454,26,0.954,9,0.040,134,0.003,27,0.002,34,0.000
455,49,0.568,30,0.266,27,0.060,9,0.059,29,0.025
457,9,0.997,134,0.003,26,0.000,11,0.000,25,0.000
458,26,0.693,9,0.302,27,0.005,134,0.000,11,0.000
459,9,0.678,27,0.306,26,0.012,11,0.004,29,0.000
462,9,1.000,11,0.000,27,0.000,134,0.000,26,0.000
463,9,1.000,25,0.000,8,0.000,23,0.000,58,0.000
468,9,0.875,27,0.123,11,0.002,26,0.000,19,0.000
472,103,0.723,102,0.167,78,0.036,40,0.029,91,0.011
473,9,0.994,49,0.006,11,0.000,27,0.000,23,0.000
475,9,1.000,11,0.000,19,0.000,27,0.000,8,0.000
480,9,1.000,11,0.000,25,0.000,27,0.000,8,0.000
483,9,0.998,27,0.002,11,0.000,19,0.000,160,0.000
487,10,0.612,98,0.139,27,0.130,49,0.053,30,0.036
488,9,0.770,26,0.216,27,0.008,134,0.002,11,0.001
492,10,1.000,98,0.000,109,0.000,27,0.000,13,0.000
493,10,1.000,27,0.000,98,0.000,109,0.000,26,0.000
494,10,0.999,12,0.000,13,0.000,98,0.000,109,0.000
498,10,0.598,26,0.196,27,0.147,30,0.024,49,0.024
499,128,0.973,126,0.015,54,0.005,27,0.001,49,0.001
501,10,1.000,109,0.000,98,0.000,27,0.000,13,0.000
503,10,0.999,98,0.001,13,0.000,12,0.000,30,0.000
506,10,0.759,30,0.209,27,0.024,29,0.008,98,0.000
508,10,1.000,27,0.000,109,0.000,98,0.000,26,0.000
509,13,0.853,27,0.068,26,0.034,10,0.033,98,0.004
510,10,0.997,109,0.003,98,0.000,27,0.000,13,0.000
512,10,1.000,109,0.000,98,0.000,27,0.000,30,0.000
513,10,1.000,13,0.000,98,0.000,12,0.000,27,0.000
514,98,0.676,97,0.066,34,0.053,171,0.049,158,0.031
516,10,1.000,98,0.000,27,0.000,109,0.000,26,0.000
517,10,0.970,12,0.017,27,0.006,98,0.002,30,0.001
519,10,1.000,27,0.000,98,0.000,26,0.000,109,0.000
521,27,0.617,10,0.378,98,0.003,30,0.001,26,0.000
522,27,0.535,9,0.213,30,0.123,26,0.038,10,0.030
525,10,1.000,27,0.000,98,0.000,12,0.000,30,0.000
526,10,0.993,98,0.006,97,0.001,27,0.000,30,0.000
528,10,1.000,98,0.000,109,0.000,27,0.000,13,0.000
532,10,1.000,98,0.000,27,0.000,26,0.000,109,0.000
534,10,1.000,12,0.000,98,0.000,27,0.000,13,0.000
536,10,1.000,12,0.000,98,0.000,96,0.000,24,0.000
538,10,1.000,98,0.000,109,0.000,13,0.000,27,0.000
540,10,1.000,13,0.000,27,0.000,98,0.000,30,0.000
543,10,1.000,27,0.000,98,0.000,30,0.000,26,0.000
546,27,0.994,30,0.004,29,0.001,9,0.000,49,0.000
548,27,0.433,128,0.322,11,0.214,4,0.015,26,0.004
550,26,0.383,27,0.332,49,0.196,9,0.067,11,0.010
551,27,0.810,19,0.129,11,0.030,29,0.018,9,0.008
553,49,0.861,9,0.132,27,0.005,30,0.001,134,0.000
556,27,0.953,9,0.029,11,0.018,105,0.000,19,0.000
558,11,0.999,27,0.001,49,0.000,9,0.000,128,0.000
560,11,0.992,34,0.002,128,0.001,126,0.001,199,0.001
563,9,0.997,11,0.002,27,0.001,26,0.000,8,0.000
565,11,1.000,27,0.000,128,0.000,9,0.000,49,0.000
567,128,0.249,174,0.241,104,0.110,171,0.036,126,0.030
569,11,1.000,27,0.000,128,0.000,193,0.000,49,0.000
571,11,0.755,49,0.152,9,0.064,27,0.026,19,0.002
572,11,1.000,27,0.000,128,0.000,49,0.000,9,0.000
573,11,0.659,27,0.224,128,0.047,54,0.040,49,0.015
578,11,0.835,9,0.155,52,0.004,27,0.001,34,0.001
579,9,0.907,27,0.071,11,0.020,49,0.001,19,0.001
580,11,0.943,27,0.032,128,0.022,4,0.001,9,0.000
582,11,0.731,9,0.253,27,0.016,19,0.000,170,0.000
583,30,0.985,49,0.013,27,0.002,29,0.000,4,0.000
584,11,1.000,9,0.000,193,0.000,27,0.000,49,0.000
585,4,0.856,27,0.138,30,0.004,105,0.001,13,0.001
586,11,0.994,27,0.003,128,0.003,49,0.000,54,0.000
589,11,1.000,199,0.000,9,0.000,27,0.000,128,0.000
590,49,0.999,134,0.001,74,0.000,30,0.000,9,0.000
592,34,0.856,76,0.063,26,0.026,11,0.018,9,0.017
594,134,0.793,9,0.102,49,0.059,26,0.030,54,0.006
597,11,0.992,27,0.008,49,0.000,9,0.000,170,0.000
602,29,0.710,27,0.231,30,0.040,9,0.014,107,0.003
603,11,0.941,105,0.028,27,0.022,199,0.006,4,0.001
604,12,1.000,96,0.000,139,0.000,177,0.000,44,0.000
608,12,1.000,139,0.000,96,0.000,44,0.000,188,0.000
609,12,1.000,10,0.000,44,0.000,13,0.000,188,0.000
610,12,0.999,13,0.001,44,0.000,10,0.000,191,0.000
615,12,1.000,96,0.000,10,0.000,24,0.000,188,0.000
616,12,1.000,44,0.000,96,0.000,188,0.000,139,0.000
618,12,0.965,188,0.014,10,0.013,96,0.002,24,0.002
622,11,0.984,27,0.015,49,0.000,128,0.000,174,0.000
623,12,1.000,96,0.000,44,0.000,10,0.000,188,0.000
624,12,1.000,96,0.000,44,0.000,24,0.000,139,0.000
627,12,1.000,96,0.000,10,0.000,188,0.000,44,0.000
632,10,0.963,109,0.027,98,0.008,27,0.001,30,0.000
634,12,1.000,44,0.000,96,0.000,13,0.000,10,0.000
637,12,1.000,96,0.000,24,0.000,13,0.000,88,0.000
638,12,0.973,96,0.027,139,0.000,10,0.000,88,0.000
640,12,1.000,96,0.000,44,0.000,10,0.000,88,0.000
643,12,0.595,56,0.295,96,0.043,139,0.015,47,0.012
644,12,1.000,96,0.000,44,0.000,10,0.000,188,0.000
646,12,1.000,96,0.000,10,0.000,44,0.000,139,0.000
649,12,1.000,96,0.000,44,0.000,139,0.000,10,0.000
650,12,1.000,96,0.000,10,0.000,13,0.000,44,0.000
651,12,1.000,24,0.000,188,0.000,96,0.000,191,0.000
654,12,1.000,44,0.000,96,0.000,139,0.000,188,0.000
656,12,1.000,44,0.000,188,0.000,13,0.000,191,0.000
658,12,1.000,13,0.000,44,0.000,96,0.000,191,0.000
659,12,1.000,96,0.000,139,0.000,44,0.000,10,0.000
661,13,1.000,137,0.000,79,0.000,57,0.000,127,0.000
664,47,0.946,137,0.037,158,0.008,48,0.003,15,0.002
665,13,1.000,10,0.000,30,0.000,4,0.000,108,0.000
673,13,1.000,137,0.000,57,0.000,79,0.000,10,0.000
674,137,0.839,47,0.062,118,0.035,122,0.026,48,0.020
675,13,0.925,27,0.051,30,0.012,4,0.006,10,0.004
676,128,0.896,13,0.087,27,0.013,54,0.002,4,0.001
679,27,0.986,11,0.005,128,0.003,30,0.002,26,0.002
681,13,0.999,79,0.000,12,0.000,137,0.000,4,0.000
683,57,0.261,191,0.229,137,0.207,136,0.138,79,0.101
684,13,0.994,158,0.002,79,0.001,171,0.001,4,0.001
686,13,1.000,57,0.000,137,0.000,79,0.000,108,0.000
687,13,0.909,81,0.047,122,0.037,127,0.002,118,0.002
688,13,1.000,4,0.000,79,0.000,122,0.000,57,0.000
689,93,0.517,160,0.292,79,0.078,111,0.043,13,0.032
692,12,0.313,98,0.218,96,0.194,10,0.159,13,0.099
695,13,1.000,4,0.000,30,0.000,108,0.000,10,0.000
696,79,0.955,81,0.036,13,0.007,108,0.001,80,0.000
697,13,1.000,108,0.000,79,0.000,10,0.000,4,0.000
698,13,1.000,108,0.000,4,0.000,30,0.000,79,0.000
700,13,1.000,4,0.000,30,0.000,108,0.000,10,0.000
703,13,1.000,79,0.000,57,0.000,137,0.000,122,0.000
704,13,1.000,108,0.000,10,0.000,57,0.000,30,0.000
705,13,1.000,12,0.000,137,0.000,10,0.000,92,0.000
707,13,1.000,79,0.000,108,0.000,30,0.000,57,0.000
708,13,1.000,10,0.000,30,0.000,12,0.000,27,0.000
709,13,1.000,108,0.000,10,0.000,79,0.000,30,0.000
711,13,0.995,79,0.003,137,0.001,57,0.000,81,0.000
714,13,1.000,30,0.000,10,0.000,4,0.000,27,0.000
718,13,1.000,137,0.000,57,0.000,122,0.000,98,0.000
721,14,0.999,54,0.001,134,0.000,16,0.000,70,0.000
723,14,0.994,54,0.006,15,0.000,16,0.000,134,0.000
724,14,0.982,54,0.018,134,0.000,16,0.000,15,0.000
726,14,0.993,54,0.007,134,0.000,16,0.000,15,0.000
728,14,1.000,54,0.000,16,0.000,134,0.000,15,0.000
731,14,0.896,54,0.077,134,0.027,26,0.000,15,0.000
737,54,0.994,14,0.005,15,0.001,34,0.000,16,0.000
738,14,0.805,54,0.189,16,0.005,34,0.000,15,0.000
739,14,1.000,54,0.000,16,0.000,180,0.000,134,0.000
742,14,0.998,54,0.002,134,0.000,16,0.000,15,0.000
743,14,1.000,16,0.000,54,0.000,134,0.000,180,0.000
745,14,0.998,54,0.002,16,0.000,134,0.000,15,0.000
749,14,0.900,54,0.099,134,0.000,16,0.000,15,0.000
750,14,1.000,54,0.000,16,0.000,180,0.000,134,0.000
752,54,0.757,14,0.242,15,0.000,134,0.000,16,0.000
753,14,1.000,54,0.000,16,0.000,180,0.000,134,0.000
757,14,0.998,54,0.001,134,0.001,16,0.000,70,0.000
759,14,1.000,54,0.000,134,0.000,16,0.000,15,0.000
761,14,0.999,54,0.000,16,0.000,134,0.000,15,0.000
763,14,0.991,54,0.009,134,0.000,16,0.000,15,0.000
764,14,1.000,54,0.000,16,0.000,76,0.000,15,0.000
765,14,1.000,54,0.000,16,0.000,134,0.000,180,0.000
766,14,1.000,54,0.000,134,0.000,16,0.000,180,0.000
767,14,0.999,54,0.001,76,0.000,16,0.000,26,0.000
771,14,0.997,16,0.002,54,0.001,134,0.000,180,0.000
772,14,1.000,54,0.000,16,0.000,134,0.000,15,0.000
773,14,0.996,54,0.004,16,0.000,15,0.000,134,0.000
774,14,0.999,54,0.001,16,0.000,134,0.000,15,0.000
777,14,1.000,16,0.000,54,0.000,180,0.000,134,0.000
779,14,0.999,54,0.001,134,0.000,16,0.000,26,0.000
783,15,1.000,14,0.000,54,0.000,16,0.000,164,0.000
785,15,0.997,54,0.003,56,0.000,126,0.000,130,0.000
786,15,1.000,47,0.000,157,0.000,56,0.000,158,0.000
787,15,1.000,54,0.000,56,0.000,158,0.000,164,0.000
795,15,1.000,41,0.000,47,0.000,111,0.000,164,0.000
796,15,0.997,164,0.003,14,0.000,165,0.000,73,0.000
797,15,1.000,56,0.000,54,0.000,158,0.000,47,0.000
799,15,1.000,54,0.000,56,0.000,47,0.000,158,0.000
800,15,1.000,14,0.000,54,0.000,164,0.000,56,0.000
802,15,0.979,164,0.017,152,0.001,160,0.001,14,0.000
803,15,1.000,158,0.000,56,0.000,157,0.000,47,0.000
804,15,1.000,14,0.000,54,0.000,16,0.000,164,0.000
805,15,0.621,165,0.365,158,0.007,169,0.006,156,0.000
808,15,1.000,47,0.000,56,0.000,54,0.000,158,0.000
809,15,1.000,164,0.000,73,0.000,54,0.000,14,0.000
811,15,1.000,164,0.000,54,0.000,14,0.000,56,0.000
815,54,1.000,74,0.000,14,0.000,15,0.000,134,0.000
817,15,1.000,54,0.000,47,0.000,14,0.000,164,0.000
820,15,1.000,54,0.000,56,0.000,47,0.000,158,0.000
821,138,0.859,74,0.120,111,0.018,78,0.001,118,0.000
824,15,0.986,74,0.010,54,0.002,164,0.001,91,0.000
825,15,1.000,54,0.000,138,0.000,164,0.000,73,0.000
826,15,1.000,14,0.000,54,0.000,164,0.000,56,0.000
827,15,1.000,54,0.000,56,0.000,14,0.000,47,0.000
830,15,1.000,158,0.000,54,0.000,164,0.000,165,0.000
831,15,0.999,54,0.000,56,0.000,34,0.000,158,0.000
832,15,1.000,54,0.000,14,0.000,164,0.000,56,0.000
837,15,1.000,47,0.000,54,0.000,157,0.000,56,0.000
838,16,1.000,140,0.000,14,0.000,136,0.000,54,0.000
839,16,1.000,140,0.000,14,0.000,18,0.000,70,0.000
840,16,1.000,140,0.000,14,0.000,136,0.000,172,0.000
842,16,1.000,140,0.000,14,0.000,136,0.000,18,0.000
844,16,0.999,170,0.001,172,0.000,14,0.000,140,0.000
846,16,1.000,140,0.000,14,0.000,136,0.000,172,0.000
847,16,1.000,140,0.000,14,0.000,18,0.000,136,0.000
848,16,1.000,140,0.000,14,0.000,136,0.000,54,0.000
849,156,0.420,158,0.242,179,0.044,97,0.041,56,0.033
850,16,1.000,34,0.000,14,0.000,54,0.000,136,0.000
851,16,1.000,140,0.000,136,0.000,14,0.000,83,0.000
852,16,1.000,140,0.000,136,0.000,54,0.000,14,0.000
854,16,1.000,140,0.000,136,0.000,14,0.000,18,0.000
858,16,1.000,14,0.000,54,0.000,140,0.000,136,0.000
866,16,1.000,140,0.000,14,0.000,18,0.000,136,0.000
868,16,1.000,14,0.000,140,0.000,18,0.000,54,0.000
869,16,1.000,140,0.000,136,0.000,14,0.000,18,0.000
876,16,1.000,140,0.000,83,0.000,136,0.000,14,0.000
878,16,1.000,140,0.000,14,0.000,172,0.000,18,0.000
880,16,1.000,140,0.000,14,0.000,136,0.000,54,0.000
882,172,0.658,16,0.338,140,0.002,14,0.001,170,0.000
883,16,1.000,140,0.000,136,0.000,14,0.000,54,0.000
885,16,1.000,140,0.000,172,0.000,14,0.000,136,0.000
886,16,1.000,140,0.000,14,0.000,83,0.000,70,0.000
887,16,1.000,172,0.000,136,0.000,140,0.000,170,0.000
890,16,1.000,140,0.000,136,0.000,14,0.000,172,0.000
892,172,0.937,43,0.030,173,0.019,39,0.006,155,0.003
893,16,1.000,140,0.000,172,0.000,14,0.000,136,0.000
896,17,1.000,140,0.000,42,0.000,148,0.000,35,0.000
897,17,1.000,42,0.000,161,0.000,140,0.000,148,0.000
899,17,0.998,35,0.002,56,0.000,195,0.000,189,0.000
901,17,1.000,42,0.000,140,0.000,189,0.000,139,0.000
903,17,0.737,168,0.248,167,0.008,55,0.004,75,0.002
904,17,1.000,140,0.000,42,0.000,148,0.000,189,0.000
905,17,1.000,140,0.000,42,0.000,148,0.000,189,0.000
908,17,1.000,42,0.000,140,0.000,148,0.000,35,0.000
909,161,0.568,167,0.157,17,0.156,69,0.042,140,0.021
911,17,1.000,140,0.000,189,0.000,148,0.000,188,0.000
913,17,1.000,42,0.000,140,0.000,148,0.000,189,0.000
914,17,1.000,140,0.000,42,0.000,148,0.000,189,0.000
915,17,1.000,35,0.000,42,0.000,140,0.000,56,0.000
919,17,1.000,42,0.000,140,0.000,161,0.000,148,0.000
921,148,0.154,34,0.090,116,0.063,119,0.056,133,0.048
924,17,0.419,167,0.267,55,0.178,96,0.057,168,0.039
930,17,1.000,140,0.000,42,0.000,148,0.000,161,0.000
