#mod db: cub_bb4
#run db: cub_bb4_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
211,4,0.998,13,0.001,108,0.001,107,0.000,29,0.000
212,4,0.937,30,0.051,26,0.004,29,0.003,27,0.003
214,4,0.999,107,0.000,27,0.000,13,0.000,52,0.000
217,4,0.998,107,0.001,187,0.000,30,0.000,29,0.000
219,4,0.983,107,0.007,25,0.002,29,0.002,108,0.001
223,107,0.376,29,0.190,4,0.181,30,0.117,108,0.063
226,4,0.996,107,0.003,30,0.001,108,0.000,9,0.000
229,4,0.983,27,0.010,30,0.003,107,0.002,22,0.001
231,4,0.988,107,0.003,27,0.003,30,0.003,52,0.001
233,4,0.968,128,0.004,30,0.003,187,0.003,105,0.002
234,4,1.000,27,0.000,107,0.000,30,0.000,29,0.000
236,30,0.368,107,0.236,4,0.158,108,0.092,23,0.080
237,4,0.997,27,0.001,107,0.001,108,0.000,26,0.000
239,5,0.978,24,0.020,8,0.001,7,0.000,58,0.000
240,5,0.997,24,0.002,8,0.000,7,0.000,58,0.000
244,8,0.566,5,0.106,58,0.057,3,0.043,50,0.041
246,5,0.995,7,0.001,24,0.001,8,0.001,106,0.001
251,5,0.996,7,0.003,24,0.001,8,0.000,148,0.000
252,5,0.983,7,0.014,58,0.001,6,0.001,24,0.000
255,5,0.997,7,0.002,8,0.000,24,0.000,58,0.000
259,5,0.994,7,0.004,24,0.001,10,0.000,8,0.000
260,5,0.995,24,0.002,7,0.002,8,0.000,58,0.000
265,5,0.999,7,0.001,8,0.000,24,0.000,6,0.000
271,5,0.474,8,0.350,24,0.069,7,0.032,25,0.022
277,5,0.998,7,0.001,24,0.001,185,0.000,10,0.000
279,5,0.985,7,0.014,24,0.000,58,0.000,8,0.000
282,5,0.890,8,0.056,7,0.046,24,0.001,187,0.000
286,6,0.999,7,0.001,187,0.000,40,0.000,5,0.000
292,6,0.998,7,0.001,5,0.000,58,0.000,150,0.000
298,6,0.982,7,0.006,187,0.002,5,0.002,58,0.002
300,6,0.999,187,0.001,7,0.000,72,0.000,190,0.000
304,6,0.980,120,0.005,7,0.004,58,0.003,8,0.001
308,6,0.999,8,0.000,7,0.000,187,0.000,120,0.000
309,6,0.999,113,0.000,150,0.000,187,0.000,7,0.000
311,8,0.380,58,0.188,72,0.070,187,0.067,108,0.057
312,6,0.992,7,0.004,5,0.001,8,0.001,9,0.001
314,6,1.000,7,0.000,187,0.000,120,0.000,150,0.000
315,6,0.999,150,0.000,128,0.000,7,0.000,187,0.000
325,7,0.979,5,0.015,58,0.004,6,0.001,61,0.000
329,7,0.966,5,0.029,65,0.001,58,0.001,8,0.001
330,7,0.999,5,0.001,58,0.000,6,0.000,84,0.000
337,7,0.936,5,0.055,6,0.006,58,0.002,8,0.000
340,7,0.999,5,0.001,141,0.000,58,0.000,142,0.000
343,7,0.999,5,0.001,58,0.000,84,0.000,141,0.000
344,7,0.962,6,0.032,5,0.004,58,0.001,122,0.000
346,7,0.992,5,0.007,8,0.001,58,0.000,6,0.000
348,7,0.993,5,0.005,58,0.002,72,0.000,6,0.000
350,7,0.972,5,0.024,58,0.002,6,0.000,8,0.000
351,7,0.996,5,0.003,6,0.000,72,0.000,58,0.000
352,7,0.982,58,0.009,5,0.007,90,0.001,6,0.000
354,7,0.687,8,0.230,5,0.063,58,0.005,45,0.003
356,7,0.995,58,0.003,5,0.001,65,0.000,8,0.000
357,7,0.999,5,0.001,6,0.001,58,0.000,8,0.000
360,7,0.997,5,0.002,6,0.001,58,0.000,64,0.000
363,7,0.917,6,0.077,5,0.002,58,0.001,122,0.001
365,7,0.983,5,0.008,58,0.003,6,0.001,87,0.001
369,7,0.999,5,0.001,58,0.000,6,0.000,106,0.000
370,7,0.996,5,0.002,58,0.001,6,0.000,72,0.000
371,7,0.985,5,0.013,58,0.001,6,0.000,8,0.000
372,7,0.587,5,0.401,8,0.003,6,0.001,72,0.001
373,7,0.847,5,0.096,8,0.018,72,0.010,152,0.010
381,8,0.975,5,0.006,50,0.004,128,0.003,187,0.003
382,8,0.796,23,0.100,1,0.047,72,0.017,52,0.009
383,8,0.994,45,0.001,5,0.001,72,0.001,1,0.001
384,7,0.223,5,0.164,143,0.074,90,0.064,61,0.051
386,8,0.709,30,0.098,58,0.075,108,0.028,25,0.024
387,5,0.444,8,0.366,7,0.129,61,0.018,58,0.004
389,8,1.000,1,0.000,23,0.000,5,0.000,58,0.000
391,8,0.865,72,0.064,23,0.052,1,0.008,49,0.003
394,8,1.000,5,0.000,24,0.000,23,0.000,58,0.000
405,8,0.999,23,0.000,6,0.000,72,0.000,1,0.000
407,8,0.999,23,0.000,5,0.000,58,0.000,1,0.000
408,8,0.998,52,0.000,23,0.000,50,0.000,25,0.000
410,8,0.960,90,0.011,51,0.009,50,0.004,72,0.004
412,8,0.920,5,0.065,24,0.006,7,0.003,85,0.001
419,8,0.999,5,0.001,106,0.000,24,0.000,7,0.000
420,8,0.999,23,0.001,72,0.000,1,0.000,25,0.000
422,8,1.000,72,0.000,5,0.000,25,0.000,58,0.000
424,8,1.000,5,0.000,23,0.000,72,0.000,1,0.000
425,27,0.532,9,0.247,6,0.148,49,0.032,30,0.012
430,27,0.708,9,0.211,19,0.035,11,0.020,29,0.019
434,49,0.343,11,0.308,29,0.258,27,0.041,26,0.027
435,9,0.794,27,0.170,13,0.012,49,0.010,21,0.004
438,49,0.696,74,0.079,30,0.066,11,0.059,73,0.039
439,9,0.970,49,0.008,142,0.005,30,0.004,27,0.003
440,11,0.753,19,0.098,9,0.050,29,0.026,27,0.025
442,134,0.618,49,0.294,70,0.023,14,0.013,87,0.009
443,49,0.428,134,0.244,9,0.146,14,0.124,27,0.035
445,9,0.898,27,0.066,49,0.027,11,0.006,10,0.001
447,49,0.214,9,0.187,11,0.143,27,0.048,23,0.040
448,49,0.939,9,0.027,27,0.012,58,0.009,30,0.004
449,9,0.997,11,0.003,27,0.000,29,0.000,142,0.000
450,9,0.968,6,0.011,27,0.006,11,0.006,58,0.004
451,29,0.459,27,0.420,9,0.070,49,0.017,30,0.011
453,9,0.988,27,0.010,6,0.001,58,0.000,5,0.000
454,27,0.406,49,0.169,58,0.090,30,0.082,72,0.071
455,11,0.778,29,0.195,107,0.006,193,0.004,26,0.003
457,9,0.975,49,0.019,11,0.002,3,0.001,27,0.001
458,9,0.675,27,0.240,49,0.080,142,0.001,11,0.001
459,27,0.755,26,0.123,29,0.041,9,0.033,30,0.026
462,9,0.965,49,0.032,27,0.002,11,0.001,142,0.000
463,9,0.949,58,0.047,3,0.002,11,0.000,5,0.000
468,27,0.579,9,0.358,10,0.018,13,0.014,98,0.005
472,91,0.450,9,0.368,11,0.073,150,0.033,102,0.012
473,9,0.495,49,0.484,142,0.012,30,0.003,11,0.002
475,9,0.995,49,0.003,11,0.002,142,0.000,58,0.000
480,9,0.924,11,0.073,142,0.001,49,0.001,29,0.000
483,9,0.999,11,0.000,27,0.000,58,0.000,49,0.000
487,10,0.994,109,0.005,97,0.000,98,0.000,13,0.000
488,27,0.689,26,0.175,11,0.041,29,0.035,49,0.026
492,10,0.999,24,0.000,57,0.000,13,0.000,188,0.000
493,10,0.998,109,0.001,26,0.001,97,0.000,98,0.000
494,10,0.999,24,0.000,188,0.000,57,0.000,13,0.000
498,10,0.880,29,0.028,30,0.027,97,0.022,49,0.017
499,10,0.943,109,0.047,24,0.002,57,0.002,26,0.001
501,10,0.989,30,0.005,109,0.002,13,0.001,57,0.001
503,10,1.000,109,0.000,24,0.000,57,0.000,5,0.000
506,10,1.000,30,0.000,57,0.000,26,0.000,98,0.000
508,10,0.996,109,0.002,12,0.000,24,0.000,96,0.000
509,10,0.915,26,0.038,54,0.008,97,0.007,4,0.006
510,10,0.959,26,0.028,29,0.006,109,0.001,27,0.001
512,10,0.999,109,0.000,27,0.000,98,0.000,97,0.000
513,10,0.994,109,0.003,13,0.001,26,0.000,97,0.000
514,13,0.546,10,0.159,11,0.090,34,0.034,122,0.031
516,10,1.000,26,0.000,109,0.000,5,0.000,24,0.000
517,10,0.996,13,0.001,30,0.000,96,0.000,97,0.000
519,10,0.999,109,0.000,98,0.000,97,0.000,26,0.000
521,10,0.983,30,0.004,98,0.003,24,0.002,97,0.001
522,13,0.561,10,0.435,27,0.001,9,0.000,26,0.000
525,10,0.995,26,0.002,24,0.001,5,0.000,109,0.000
526,10,0.978,109,0.012,97,0.003,12,0.001,98,0.001
528,10,0.952,30,0.043,98,0.001,24,0.001,109,0.000
532,10,1.000,24,0.000,57,0.000,98,0.000,26,0.000
534,10,0.997,96,0.000,57,0.000,188,0.000,97,0.000
536,10,1.000,5,0.000,24,0.000,109,0.000,98,0.000
538,10,0.577,109,0.403,13,0.006,98,0.006,97,0.001
540,10,0.998,109,0.001,24,0.000,57,0.000,13,0.000
543,10,1.000,26,0.000,13,0.000,5,0.000,98,0.000
546,27,0.942,30,0.014,11,0.013,26,0.011,49,0.008
548,11,0.787,9,0.097,27,0.026,26,0.015,29,0.013
550,11,0.995,9,0.004,27,0.000,49,0.000,29,0.000
551,93,0.414,9,0.142,91,0.088,107,0.085,142,0.078
553,49,0.916,9,0.081,27,0.002,11,0.000,30,0.000
556,27,0.355,9,0.316,11,0.210,29,0.043,26,0.031
558,11,0.999,49,0.001,9,0.000,26,0.000,29,0.000
560,11,0.916,193,0.035,49,0.013,197,0.007,186,0.004
563,9,0.999,27,0.001,49,0.000,11,0.000,142,0.000
565,11,0.977,49,0.017,27,0.001,126,0.001,54,0.001
567,11,0.981,9,0.005,91,0.004,49,0.002,27,0.002
569,11,0.995,49,0.003,29,0.000,9,0.000,27,0.000
571,29,0.777,11,0.150,1,0.017,49,0.011,107,0.008
572,11,0.998,49,0.001,97,0.000,29,0.000,9,0.000
573,11,0.995,49,0.003,29,0.001,54,0.000,26,0.000
578,11,0.942,9,0.048,49,0.004,187,0.002,5,0.001
579,9,0.970,49,0.011,142,0.008,27,0.004,11,0.003
580,11,0.969,27,0.023,29,0.001,49,0.001,54,0.001
582,9,0.982,27,0.009,11,0.007,49,0.002,29,0.000
583,4,0.437,30,0.305,27,0.146,107,0.082,108,0.010
584,11,0.979,9,0.020,49,0.000,58,0.000,29,0.000
585,11,0.282,150,0.165,128,0.148,9,0.139,49,0.118
586,11,0.946,17,0.018,49,0.012,97,0.007,56,0.003
589,11,1.000,29,0.000,34,0.000,9,0.000,27,0.000
590,49,0.713,134,0.268,9,0.008,87,0.004,24,0.002
592,11,0.450,9,0.203,5,0.080,76,0.051,34,0.037
594,9,0.936,27,0.020,26,0.018,11,0.016,76,0.002
597,11,0.959,27,0.017,49,0.007,26,0.004,32,0.002
602,27,0.462,11,0.412,29,0.029,26,0.026,19,0.011
603,29,0.426,22,0.236,27,0.120,11,0.086,107,0.027
604,12,0.997,96,0.002,139,0.000,97,0.000,10,0.000
608,12,0.997,96,0.001,139,0.001,47,0.000,98,0.000
609,12,0.999,96,0.000,167,0.000,188,0.000,10,0.000
610,12,0.999,42,0.000,96,0.000,167,0.000,161,0.000
615,12,0.998,167,0.001,96,0.000,139,0.000,136,0.000
616,12,0.998,42,0.000,191,0.000,189,0.000,17,0.000
618,12,0.965,167,0.015,17,0.004,42,0.003,136,0.002
622,139,0.157,12,0.156,38,0.065,191,0.054,56,0.050
623,12,0.999,42,0.000,96,0.000,188,0.000,167,0.000
624,12,0.999,96,0.000,167,0.000,136,0.000,42,0.000
627,12,0.999,42,0.001,167,0.000,161,0.000,96,0.000
632,12,0.908,167,0.049,180,0.017,139,0.005,47,0.003
634,12,1.000,96,0.000,167,0.000,139,0.000,191,0.000
637,12,1.000,96,0.000,167,0.000,139,0.000,42,0.000
638,12,0.998,167,0.000,139,0.000,191,0.000,13,0.000
640,12,0.995,96,0.002,167,0.001,42,0.001,161,0.000
643,12,0.996,13,0.000,42,0.000,136,0.000,191,0.000
644,12,0.999,167,0.000,96,0.000,13,0.000,139,0.000
646,12,0.998,42,0.001,136,0.000,139,0.000,167,0.000
649,12,0.997,167,0.001,96,0.001,139,0.000,10,0.000
650,12,0.999,167,0.000,13,0.000,106,0.000,96,0.000
651,12,0.988,96,0.005,167,0.002,10,0.002,55,0.001
654,12,1.000,167,0.000,139,0.000,96,0.000,106,0.000
656,12,0.998,96,0.001,167,0.001,139,0.000,75,0.000
658,12,0.999,167,0.000,96,0.000,42,0.000,51,0.000
659,12,0.999,167,0.000,96,0.000,13,0.000,136,0.000
661,13,0.996,12,0.001,188,0.001,137,0.000,108,0.000
664,43,0.403,119,0.401,56,0.037,174,0.033,35,0.017
665,13,1.000,10,0.000,114,0.000,108,0.000,4,0.000
673,13,0.999,160,0.000,108,0.000,114,0.000,93,0.000
674,13,0.915,122,0.029,57,0.013,123,0.007,192,0.003
675,13,0.995,192,0.001,93,0.000,114,0.000,108,0.000
676,13,0.998,108,0.001,114,0.000,191,0.000,4,0.000
679,12,0.427,13,0.270,188,0.041,10,0.040,116,0.028
681,13,0.909,112,0.010,137,0.009,27,0.008,79,0.007
683,13,1.000,192,0.000,122,0.000,108,0.000,57,0.000
684,13,0.995,122,0.004,187,0.000,57,0.000,118,0.000
686,13,0.993,93,0.005,108,0.001,191,0.000,188,0.000
687,13,0.988,137,0.007,122,0.002,190,0.001,192,0.000
688,13,0.997,108,0.002,114,0.001,192,0.000,190,0.000
689,13,0.947,160,0.046,114,0.002,93,0.001,80,0.000
692,26,0.187,5,0.158,27,0.126,10,0.115,24,0.061
695,13,0.999,192,0.000,108,0.000,191,0.000,12,0.000
696,192,0.557,81,0.189,57,0.111,13,0.048,122,0.024
697,13,0.987,160,0.002,108,0.002,114,0.001,93,0.001
698,13,0.718,190,0.045,128,0.031,187,0.024,192,0.020
700,13,1.000,192,0.000,108,0.000,27,0.000,114,0.000
703,13,0.986,137,0.004,122,0.003,34,0.002,118,0.001
704,13,0.999,108,0.000,160,0.000,27,0.000,57,0.000
705,13,0.999,12,0.000,4,0.000,191,0.000,108,0.000
707,13,0.998,108,0.001,192,0.000,93,0.000,191,0.000
708,13,0.998,108,0.001,10,0.000,98,0.000,4,0.000
709,13,0.997,108,0.001,192,0.000,93,0.000,160,0.000
711,13,0.998,114,0.000,108,0.000,93,0.000,142,0.000
714,13,1.000,114,0.000,12,0.000,108,0.000,9,0.000
718,13,0.995,4,0.001,98,0.000,108,0.000,192,0.000
721,14,0.994,54,0.003,15,0.002,134,0.000,70,0.000
723,14,0.699,54,0.299,15,0.001,76,0.000,16,0.000
724,14,0.983,54,0.015,15,0.002,164,0.000,175,0.000
726,14,0.970,54,0.026,15,0.004,74,0.000,164,0.000
728,14,0.998,54,0.002,15,0.000,16,0.000,164,0.000
731,14,0.925,54,0.070,15,0.002,134,0.001,27,0.000
737,14,0.993,54,0.006,15,0.001,16,0.000,175,0.000
738,14,0.493,54,0.492,15,0.013,119,0.001,76,0.001
739,14,0.965,54,0.031,15,0.003,74,0.000,76,0.000
742,14,0.978,54,0.020,15,0.002,16,0.000,134,0.000
743,14,0.971,54,0.020,15,0.009,76,0.000,16,0.000
745,54,0.512,14,0.482,15,0.006,164,0.000,16,0.000
749,14,0.994,54,0.005,15,0.001,16,0.000,76,0.000
750,14,0.997,54,0.002,15,0.001,16,0.000,134,0.000
752,14,0.985,54,0.014,15,0.001,76,0.000,175,0.000
753,14,0.984,54,0.010,15,0.003,134,0.001,70,0.000
757,14,0.968,54,0.030,15,0.001,134,0.000,49,0.000
759,14,0.980,54,0.016,15,0.003,164,0.001,74,0.000
761,14,0.968,54,0.031,15,0.001,16,0.000,164,0.000
763,14,0.994,15,0.004,164,0.000,54,0.000,49,0.000
764,14,0.995,54,0.004,16,0.001,15,0.000,134,0.000
765,14,0.999,54,0.001,15,0.000,16,0.000,134,0.000
766,14,0.993,54,0.006,15,0.000,164,0.000,16,0.000
767,14,0.913,54,0.081,16,0.004,15,0.001,175,0.000
771,14,0.954,54,0.039,15,0.006,16,0.001,70,0.000
772,14,0.999,54,0.000,15,0.000,164,0.000,134,0.000
773,14,0.993,54,0.006,15,0.000,164,0.000,16,0.000
774,14,0.965,54,0.033,15,0.001,16,0.000,119,0.000
777,14,0.791,54,0.204,15,0.002,164,0.001,49,0.000
779,14,0.989,54,0.011,15,0.000,16,0.000,164,0.000
783,15,0.873,14,0.114,54,0.011,16,0.001,157,0.000
785,15,0.994,158,0.002,54,0.001,130,0.001,126,0.000
786,15,0.996,54,0.001,16,0.001,95,0.000,14,0.000
787,15,0.796,157,0.071,175,0.051,158,0.036,21,0.016
795,15,1.000,54,0.000,164,0.000,74,0.000,158,0.000
796,15,0.994,158,0.003,164,0.001,157,0.001,37,0.000
797,15,0.999,14,0.000,157,0.000,16,0.000,158,0.000
799,15,0.995,54,0.003,158,0.000,56,0.000,95,0.000
800,15,0.921,14,0.070,54,0.007,164,0.001,37,0.000
802,15,0.943,14,0.033,54,0.020,164,0.002,74,0.000
803,15,0.998,54,0.001,158,0.000,14,0.000,164,0.000
804,15,0.997,14,0.001,54,0.001,158,0.000,16,0.000
805,15,0.995,20,0.001,158,0.001,157,0.001,95,0.000
808,15,0.999,158,0.001,54,0.000,157,0.000,98,0.000
809,15,0.992,14,0.004,54,0.003,95,0.000,164,0.000
811,15,0.998,54,0.001,14,0.000,158,0.000,164,0.000
815,14,0.981,54,0.015,15,0.003,74,0.000,16,0.000
817,15,0.995,158,0.003,157,0.000,54,0.000,37,0.000
820,15,0.997,157,0.001,158,0.000,164,0.000,14,0.000
821,15,0.590,76,0.300,37,0.027,21,0.012,137,0.010
824,15,0.922,137,0.040,21,0.020,136,0.010,41,0.002
825,15,0.994,158,0.004,73,0.000,74,0.000,157,0.000
826,15,0.974,164,0.016,157,0.002,74,0.002,54,0.001
827,15,0.985,158,0.010,157,0.001,54,0.001,14,0.001
830,15,0.995,158,0.004,157,0.000,164,0.000,56,0.000
831,15,0.992,54,0.006,14,0.001,164,0.001,165,0.000
832,15,0.995,158,0.003,157,0.001,54,0.000,164,0.000
837,15,0.990,14,0.004,54,0.003,158,0.000,165,0.000
838,16,0.998,182,0.000,42,0.000,140,0.000,54,0.000
839,16,0.999,42,0.000,140,0.000,139,0.000,54,0.000
840,16,0.999,42,0.000,170,0.000,140,0.000,139,0.000
842,16,0.999,42,0.000,54,0.000,140,0.000,139,0.000
844,16,0.886,42,0.041,97,0.038,170,0.007,136,0.007
846,16,0.999,42,0.000,70,0.000,170,0.000,54,0.000
847,16,0.998,140,0.000,42,0.000,54,0.000,139,0.000
848,16,0.999,54,0.000,42,0.000,182,0.000,140,0.000
849,43,0.381,175,0.235,157,0.157,97,0.049,156,0.042
850,16,0.995,54,0.001,170,0.001,136,0.000,17,0.000
851,16,0.999,140,0.000,54,0.000,42,0.000,17,0.000
852,16,1.000,54,0.000,182,0.000,170,0.000,140,0.000
854,16,0.999,54,0.000,42,0.000,140,0.000,139,0.000
858,16,0.998,134,0.001,54,0.000,70,0.000,75,0.000
866,16,1.000,140,0.000,54,0.000,42,0.000,70,0.000
868,16,0.997,54,0.002,14,0.000,15,0.000,139,0.000
869,16,0.998,42,0.000,140,0.000,139,0.000,170,0.000
876,16,0.981,70,0.003,134,0.003,139,0.002,42,0.001
878,16,1.000,140,0.000,54,0.000,17,0.000,42,0.000
880,16,0.997,54,0.001,139,0.001,140,0.000,42,0.000
882,16,0.839,173,0.101,175,0.013,182,0.010,140,0.010
883,16,0.999,42,0.001,54,0.000,139,0.000,140,0.000
885,16,0.997,54,0.001,140,0.000,14,0.000,139,0.000
886,16,0.999,140,0.000,134,0.000,182,0.000,170,0.000
887,16,0.996,54,0.002,42,0.000,15,0.000,14,0.000
890,16,1.000,42,0.000,54,0.000,140,0.000,17,0.000
892,173,0.239,157,0.193,180,0.129,170,0.107,16,0.073
893,16,0.999,42,0.000,54,0.000,140,0.000,139,0.000
896,17,0.994,1,0.001,161,0.001,56,0.001,49,0.000
897,17,0.979,42,0.015,161,0.005,12,0.000,56,0.000
899,17,0.999,56,0.000,182,0.000,140,0.000,35,0.000
901,17,0.997,35,0.001,140,0.000,56,0.000,55,0.000
903,17,0.998,136,0.000,56,0.000,48,0.000,119,0.000
904,17,0.998,42,0.001,161,0.000,56,0.000,140,0.000
905,17,0.999,97,0.000,12,0.000,26,0.000,168,0.000
908,17,0.993,42,0.002,161,0.001,139,0.001,140,0.000
909,168,0.457,167,0.419,161,0.057,96,0.020,17,0.009
911,17,1.000,140,0.000,56,0.000,189,0.000,12,0.000
913,17,0.999,56,0.000,42,0.000,35,0.000,12,0.000
914,17,0.997,56,0.001,161,0.000,42,0.000,35,0.000
915,17,0.993,35,0.002,119,0.002,56,0.000,54,0.000
919,17,0.981,161,0.009,176,0.002,186,0.002,185,0.001
921,17,0.829,35,0.050,119,0.041,140,0.016,197,0.009
924,17,0.999,96,0.000,55,0.000,12,0.000,161,0.000
930,17,0.993,161,0.002,55,0.000,186,0.000,48,0.000
